model,tenor,horizon,regime,binom_pval,reject_bonferroni,reject_bh,mtc_N
momentum,1Y,252,ZIRP_late,1.0,False,False,150
momentum,1Y,252,COVID,1.0,False,False,150
momentum,1Y,252,Hiking,0.2718960929242364,False,False,150
momentum,5Y,252,GFC,2.3096564357179017e-29,True,True,150
momentum,5Y,252,ZIRP_early,3.580828737816363e-30,True,True,150
momentum,5Y,252,ZIRP_late,0.0751882901702119,False,False,150
momentum,5Y,252,COVID,1.0,False,False,150
momentum,5Y,252,Hiking,1.0,False,False,150
momentum,10Y,252,GFC,8.727961027885442e-66,True,True,150
momentum,10Y,252,ZIRP_early,3.498719108436851e-37,True,True,150
momentum,10Y,252,ZIRP_late,1.3371492357768536e-19,True,True,150
momentum,10Y,252,COVID,1.0,False,False,150
momentum,10Y,252,Hiking,1.0,False,False,150
momentum,15Y,252,GFC,2.77424438980114e-27,True,True,150
momentum,15Y,252,ZIRP_early,1.2757137571104264e-32,True,True,150
momentum,15Y,252,ZIRP_late,2.5995266005715493e-19,True,True,150
momentum,15Y,252,COVID,1.0,False,False,150
momentum,15Y,252,Hiking,1.0,False,False,150
momentum,30Y,252,GFC,3.808592078757102e-28,True,True,150
momentum,30Y,252,ZIRP_early,1.1504939233882073e-42,True,True,150
momentum,30Y,252,ZIRP_late,1.0874615487082065e-21,True,True,150
momentum,30Y,252,COVID,1.0,False,False,150
momentum,30Y,252,Hiking,1.0,False,False,150
mean_reversion,1Y,1,GFC,0.989524204633308,False,False,150
mean_reversion,1Y,1,ZIRP_early,1.0,False,False,150
mean_reversion,1Y,1,ZIRP_late,0.9999984803787404,False,False,150
mean_reversion,1Y,1,COVID,0.9941723863793912,False,False,150
mean_reversion,1Y,1,Hiking,0.9951898121643292,False,False,150
mean_reversion,5Y,1,GFC,0.9997102753186308,False,False,150
mean_reversion,5Y,1,ZIRP_early,1.0,False,False,150
mean_reversion,5Y,1,ZIRP_late,0.9999984647610982,False,False,150
mean_reversion,5Y,1,COVID,0.9899664885862348,False,False,150
mean_reversion,5Y,1,Hiking,0.995575251383538,False,False,150
mean_reversion,10Y,1,GFC,0.995665644572399,False,False,150
mean_reversion,10Y,1,ZIRP_early,0.9994821680409705,False,False,150
mean_reversion,10Y,1,ZIRP_late,0.8661952877642517,False,False,150
mean_reversion,10Y,1,COVID,0.7927721365480653,False,False,150
mean_reversion,10Y,1,Hiking,0.9996536163910658,False,False,150
mean_reversion,15Y,1,GFC,0.9960152275287916,False,False,150
mean_reversion,15Y,1,ZIRP_early,0.999994143311742,False,False,150
mean_reversion,15Y,1,ZIRP_late,0.8143334041930275,False,False,150
mean_reversion,15Y,1,COVID,0.4651608767986923,False,False,150
mean_reversion,15Y,1,Hiking,0.999572276843956,False,False,150
mean_reversion,30Y,1,GFC,0.9991174894044252,False,False,150
mean_reversion,30Y,1,ZIRP_early,0.99999947414285,False,False,150
mean_reversion,30Y,1,ZIRP_late,0.8661952877642517,False,False,150
mean_reversion,30Y,1,COVID,0.569413310104507,False,False,150
mean_reversion,30Y,1,Hiking,0.998931150031439,False,False,150
mean_reversion,1Y,5,GFC,0.9651284673775528,False,False,150
mean_reversion,1Y,5,ZIRP_early,1.0,False,False,150
mean_reversion,1Y,5,ZIRP_late,0.9996263970436962,False,False,150
mean_reversion,1Y,5,COVID,0.5170341967686753,False,False,150
mean_reversion,1Y,5,Hiking,0.999997517668801,False,False,150
mean_reversion,5Y,5,GFC,0.9999608896058192,False,False,150
mean_reversion,5Y,5,ZIRP_early,0.1443545569124391,False,False,150
mean_reversion,5Y,5,ZIRP_late,0.847833512024945,False,False,150
mean_reversion,5Y,5,COVID,0.9610767520845372,False,False,150
mean_reversion,5Y,5,Hiking,0.9999933409067364,False,False,150
mean_reversion,10Y,5,GFC,0.9998507687993632,False,False,150
mean_reversion,10Y,5,ZIRP_early,0.936982147046048,False,False,150
mean_reversion,10Y,5,ZIRP_late,0.2484423838125089,False,False,150
mean_reversion,10Y,5,COVID,0.6181530361381725,False,False,150
mean_reversion,10Y,5,Hiking,0.99999837235933,False,False,150
mean_reversion,15Y,5,GFC,0.9999258383029728,False,False,150
mean_reversion,15Y,5,ZIRP_early,0.9998234157414316,False,False,150
mean_reversion,15Y,5,ZIRP_late,0.1856665958069726,False,False,150
mean_reversion,15Y,5,COVID,0.0114434622443983,False,False,150
mean_reversion,15Y,5,Hiking,0.9999758916546084,False,False,150
mean_reversion,30Y,5,GFC,0.9996934635017766,False,False,150
mean_reversion,30Y,5,ZIRP_early,0.9999472413230208,False,False,150
mean_reversion,30Y,5,ZIRP_late,0.0011739910642066,False,True,150
mean_reversion,30Y,5,COVID,0.3632569697169365,False,False,150
mean_reversion,30Y,5,Hiking,0.9999796632506828,False,False,150
mean_reversion,1Y,21,GFC,0.0041538142986778,False,True,150
mean_reversion,1Y,21,ZIRP_early,1.36454361449535e-06,True,True,150
mean_reversion,1Y,21,ZIRP_late,0.9999999648801776,False,False,150
mean_reversion,1Y,21,COVID,0.0006674124686717,False,True,150
mean_reversion,1Y,21,Hiking,0.9999999999679386,False,False,150
mean_reversion,5Y,21,GFC,0.9999999999999996,False,False,150
mean_reversion,5Y,21,ZIRP_early,3.39016923800297e-06,True,True,150
mean_reversion,5Y,21,ZIRP_late,0.9625293823472884,False,False,150
mean_reversion,5Y,21,COVID,0.8512198695160211,False,False,150
mean_reversion,5Y,21,Hiking,0.9999999995801888,False,False,150
mean_reversion,10Y,21,GFC,0.99999999585941,False,False,150
mean_reversion,10Y,21,ZIRP_early,0.9570420000587014,False,False,150
mean_reversion,10Y,21,ZIRP_late,0.4011798294034204,False,False,150
mean_reversion,10Y,21,COVID,0.0043637538252976,False,True,150
mean_reversion,10Y,21,Hiking,0.9999999999999998,False,False,150
mean_reversion,15Y,21,GFC,0.999864530633748,False,False,150
mean_reversion,15Y,21,ZIRP_early,0.9999999998697892,False,False,150
mean_reversion,15Y,21,ZIRP_late,0.2484423838125089,False,False,150
mean_reversion,15Y,21,COVID,0.0220879512545613,False,False,150
mean_reversion,15Y,21,Hiking,1.0,False,False,150
mean_reversion,30Y,21,GFC,0.9999607347909396,False,False,150
mean_reversion,30Y,21,ZIRP_early,0.9999999958521576,False,False,150
mean_reversion,30Y,21,ZIRP_late,7.100619604079434e-13,True,True,150
mean_reversion,30Y,21,COVID,0.0330881825851434,False,False,150
mean_reversion,30Y,21,Hiking,0.9999999999999192,False,False,150
mean_reversion,1Y,63,GFC,2.016784747861628e-14,True,True,150
mean_reversion,1Y,63,ZIRP_early,1.0,False,False,150
mean_reversion,1Y,63,ZIRP_late,1.0,False,False,150
mean_reversion,1Y,63,COVID,0.8923122524525696,False,False,150
mean_reversion,1Y,63,Hiking,0.9999999999998354,False,False,150
mean_reversion,5Y,63,GFC,1.0,False,False,150
mean_reversion,5Y,63,ZIRP_early,1.0,False,False,150
mean_reversion,5Y,63,ZIRP_late,0.0751882901702119,False,False,150
mean_reversion,5Y,63,COVID,0.9999999999999996,False,False,150
mean_reversion,5Y,63,Hiking,1.0,False,False,150
mean_reversion,10Y,63,GFC,1.0,False,False,150
mean_reversion,10Y,63,ZIRP_early,0.657564872730069,False,False,150
mean_reversion,10Y,63,ZIRP_late,1.0,False,False,150
mean_reversion,10Y,63,COVID,0.99999914095158,False,False,150
mean_reversion,10Y,63,Hiking,1.0,False,False,150
mean_reversion,15Y,63,GFC,0.9999999999897152,False,False,150
mean_reversion,15Y,63,ZIRP_early,1.0,False,False,150
mean_reversion,15Y,63,ZIRP_late,4.14999609338693e-10,True,True,150
mean_reversion,15Y,63,COVID,0.9999997194514968,False,False,150
mean_reversion,15Y,63,Hiking,1.0,False,False,150
mean_reversion,30Y,63,GFC,0.9999999999989774,False,False,150
mean_reversion,30Y,63,ZIRP_early,1.0,False,False,150
mean_reversion,30Y,63,ZIRP_late,2.147117787241832e-07,True,True,150
mean_reversion,30Y,63,COVID,1.0881597495363328e-11,True,True,150
mean_reversion,30Y,63,Hiking,1.0,False,False,150
mean_reversion,1Y,126,GFC,1.0,False,False,150
mean_reversion,1Y,126,ZIRP_early,2.112369462278287e-28,True,True,150
mean_reversion,1Y,126,ZIRP_late,1.0,False,False,150
mean_reversion,1Y,126,COVID,1.0,False,False,150
mean_reversion,1Y,126,Hiking,0.9999963778630978,False,False,150
mean_reversion,5Y,126,GFC,1.0,False,False,150
mean_reversion,5Y,126,ZIRP_early,2.6356976528072485e-23,True,True,150
mean_reversion,5Y,126,ZIRP_late,1.0,False,False,150
mean_reversion,5Y,126,COVID,1.0,False,False,150
mean_reversion,5Y,126,Hiking,0.9999999999949214,False,False,150
mean_reversion,10Y,126,GFC,1.0,False,False,150
mean_reversion,10Y,126,ZIRP_early,1.0,False,False,150
mean_reversion,10Y,126,ZIRP_late,1.0,False,False,150
mean_reversion,10Y,126,COVID,1.0,False,False,150
mean_reversion,10Y,126,Hiking,1.0,False,False,150
mean_reversion,15Y,126,GFC,1.0,False,False,150
mean_reversion,15Y,126,ZIRP_early,1.0,False,False,150
mean_reversion,15Y,126,ZIRP_late,1.0,False,False,150
mean_reversion,15Y,126,COVID,0.7000910993570342,False,False,150
mean_reversion,15Y,126,Hiking,1.0,False,False,150
mean_reversion,30Y,126,GFC,1.0,False,False,150
mean_reversion,30Y,126,ZIRP_early,1.0,False,False,150
mean_reversion,30Y,126,ZIRP_late,1.0,False,False,150
mean_reversion,30Y,126,COVID,3.910760339604184e-15,True,True,150
mean_reversion,30Y,126,Hiking,1.0,False,False,150
mean_reversion,1Y,252,GFC,1.0,False,False,150
mean_reversion,1Y,252,ZIRP_early,4.6669797420831865e-56,True,True,150
mean_reversion,1Y,252,ZIRP_late,1.0,False,False,150
mean_reversion,1Y,252,COVID,1.0,False,False,150
mean_reversion,1Y,252,Hiking,0.2718960929242364,False,False,150
mean_reversion,5Y,252,GFC,1.0,False,False,150
mean_reversion,5Y,252,ZIRP_early,3.580828737816363e-30,True,True,150
mean_reversion,5Y,252,ZIRP_late,1.0,False,False,150
mean_reversion,5Y,252,COVID,1.0,False,False,150
mean_reversion,5Y,252,Hiking,1.0,False,False,150
mean_reversion,10Y,252,GFC,1.0,False,False,150
mean_reversion,10Y,252,ZIRP_early,1.0,False,False,150
mean_reversion,10Y,252,ZIRP_late,1.0,False,False,150
mean_reversion,10Y,252,COVID,0.9999999652843182,False,False,150
mean_reversion,10Y,252,Hiking,1.0,False,False,150
mean_reversion,15Y,252,GFC,1.0,False,False,150
mean_reversion,15Y,252,ZIRP_early,1.0,False,False,150
mean_reversion,15Y,252,ZIRP_late,1.0,False,False,150
mean_reversion,15Y,252,COVID,9.268292678024089e-16,True,True,150
mean_reversion,15Y,252,Hiking,1.0,False,False,150
mean_reversion,30Y,252,GFC,1.0,False,False,150
mean_reversion,30Y,252,ZIRP_early,1.0,False,False,150
mean_reversion,30Y,252,ZIRP_late,1.0874615487082065e-21,True,True,150
mean_reversion,30Y,252,COVID,1.0842340791982092e-89,True,True,150
mean_reversion,30Y,252,Hiking,1.0,False,False,150
