validation_scheme,target_kind,security,country,tenor,fold,regime,sample,config_hash,feature_count,notebook,run_ts,model_kind,is_pooled,horizon,n_obs,dir_acc,dir_coverage,r2_raw,mse_model,mse_rw,mae,ct_r2_oos,cw_stat,cw_pval,dmh_stat,dmh_pval,pt_stat,pt_pval,binom_pval,n_eff,pca_k,xm_pca_evr,htb_ntrees,htb_depth,model,model_loss,machine,scheme,src_file,xgb_n_trees,xgb_max_depth,xgb_lr,cat_n_trees,cat_depth,cat_lr,alpha,l1_ratio,n_nonzero,n_trees,depth,lr
block_cv,level_change,NOR_15Y,NOR,15Y,Block_ZIRP,ZIRP,oos,e3fac07da316,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,1810,0.3839779005524862,1.0,-0.1730665254736023,0.0532435944538863,0.0470120514476243,0.1878677475048468,-0.13255203324204,-1.2259327571772862,0.889888009729474,-2.0274869715655366,0.9786205089958364,,,1.0,29,12,0.7396877028629323,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,3.0,3.0,0.05,,,,,,,3.0,3.0,0.05
block_cv,level_change,NOR_15Y,NOR,15Y,Block_COVID,COVID,train,d7b4fd28b551,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,4200,0.7626190476190476,1.0,0.2689349139875059,0.0443862379196363,0.0607931385095238,0.1661466581644486,0.2698807956315194,4.324813814509997,7.633037122700692e-06,4.345017104143938,7.127808495055886e-06,34.469200143878425,0.0,4.418085219926404e-267,67,12,0.7280830715878162,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,4.0,5.0,0.1,,,,,,,4.0,5.0,0.1
block_cv,level_change,NOR_15Y,NOR,15Y,Block_COVID,COVID,oos,d7b4fd28b551,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,523,0.4474187380497132,1.0,-0.0012202182527045,0.1142571849424823,0.1147230114913958,0.2696956249413192,0.0040604456146827,0.2422001660174902,0.4043125332076471,0.0697954128739301,0.472191613691817,1.4510319093755786,0.0733854875140753,0.9928703888159096,8,12,0.7280830715878162,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,4.0,5.0,0.1,,,,,,,4.0,5.0,0.1
block_cv,level_change,NOR_15Y,NOR,15Y,Block_Hiking,Hiking,train,5eaa47419986,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,3786,0.5599577390385632,1.0,0.0976329535405391,0.0535848016867974,0.0601138605494453,0.1801534637915059,0.1086115382204996,3.3295773654081415,0.0004348894840064,3.0112120909501106,0.0013096301947806,,,8.4758427780117e-14,60,12,0.7152531156069308,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,2.0,5.0,0.05,,,,,,,2.0,5.0,0.05
block_cv,level_change,NOR_15Y,NOR,15Y,Block_Hiking,Hiking,oos,5eaa47419986,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,1062,0.3229755178907721,1.0,-0.1815298704134429,0.1033012598180591,0.0957488670998116,0.2518529005206279,-0.078877097421681,-1.3050383171976208,0.9040600996826144,-1.675022328838073,0.952887737108705,,,1.0,17,12,0.7152531156069308,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,2.0,5.0,0.05,,,,,,,2.0,5.0,0.05
block_cv,level_change,NOR_1Y,NOR,1Y,Block_GFC,GFC,train,27ed1138e6fa,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,3374,0.6093657379964433,1.0,0.0719985021703549,0.0691799730479033,0.0765133168489626,0.1688872623419568,0.0958440190945493,2.6175632102330555,0.0044280042156872,2.076135859342694,0.0189784787551901,7.753173175083191,4.440892098500626e-15,1.7932462648279957e-37,54,12,0.7648200426897516,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,7.0,3.0,0.01,,,,,,,7.0,3.0,0.01
block_cv,level_change,NOR_1Y,NOR,1Y,Block_GFC,GFC,oos,27ed1138e6fa,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,1313,0.504950495049505,1.0,-0.0691544425597174,0.3569549703441015,0.3445010585072353,0.321071005832881,-0.0361505764041205,-0.8949382418022749,0.8145899487013849,-1.0112465361481222,0.8439575483823059,,,0.3702657218714509,21,12,0.7648200426897516,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,7.0,3.0,0.01,,,,,,,7.0,3.0,0.01
block_cv,level_change,NOR_1Y,NOR,1Y,Block_ZIRP,ZIRP,train,45a4e59a86fa,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,2871,0.7614071752002787,1.0,0.5067181514959653,0.108135346063824,0.2212797015250435,0.2079875836173451,0.5113182758356816,2.006811162889764,0.022384886905957,1.9254035036409816,0.027138799582444,24.64245048942035,0.0,1.7302063759758144e-181,46,12,0.7429147618099102,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,5.0,5.0,0.1,,,,,,,5.0,5.0,0.1
block_cv,level_change,NOR_1Y,NOR,1Y,Block_ZIRP,ZIRP,oos,45a4e59a86fa,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,1810,0.5077348066298343,1.0,-0.1334758969721079,0.0185248167789845,0.0163575382430939,0.1037571530592104,-0.1324941750819788,1.0510394405050458,0.1466202379589112,-1.2974209687239566,0.9026740960891868,,,0.2628387296660481,29,12,0.7429147618099102,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,5.0,5.0,0.1,,,,,,,5.0,5.0,0.1
block_cv,level_change,NOR_1Y,NOR,1Y,Block_COVID,COVID,train,776ec361897a,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,4126,0.6437227338826951,1.0,0.0746066575977908,0.1345751511419979,0.1454330468928744,0.2031893475961514,0.0746590680925116,1.6610731157278755,0.0483493815577577,1.634297241682007,0.0511363800699848,24.15622204992461,0.0,2.3971314520709007e-77,65,12,0.7315886236423468,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,6.0,5.0,0.01,,,,,,,6.0,5.0,0.01
block_cv,level_change,NOR_1Y,NOR,1Y,Block_COVID,COVID,oos,776ec361897a,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,547,0.4058500914076782,1.0,0.0088843547270058,0.1439130918587677,0.145437469759415,0.2314636261590928,0.0104813285267473,1.855467070324466,0.0317647786988906,1.6413546190584891,0.050649837365739,5.6267431713693625,9.182191784695704e-09,0.999995894474486,9,12,0.7315886236423468,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,6.0,5.0,0.01,,,,,,,6.0,5.0,0.01
block_cv,level_change,NOR_1Y,NOR,1Y,Block_Hiking,Hiking,train,b0988b3090b2,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,3709,0.5958479374494473,1.0,0.4458956151875954,0.0845207215828896,0.1537486176921811,0.1683100153926572,0.4502667870997847,1.6883352181611273,0.0456734491753025,1.6489267487539194,0.0496236765370331,22.351864600834865,0.0,6.841851454474144e-32,59,12,0.7196167281315051,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,8.0,5.0,0.05,,,,,,,8.0,5.0,0.05
block_cv,level_change,NOR_1Y,NOR,1Y,Block_Hiking,Hiking,oos,b0988b3090b2,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,1074,0.4739292364990689,1.0,-1.2805325201986073,0.2712394010394869,0.1364639924674115,0.3956501622009155,-0.9876261578984702,-1.412997199910828,0.9211717262947174,-3.270867706231359,0.9994468518385418,-0.8859890750339439,0.8121882928398771,0.9590324003152868,17,12,0.7196167281315051,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,8.0,5.0,0.05,,,,,,,8.0,5.0,0.05
block_cv,level_change,NOR_30Y,NOR,30Y,Block_GFC,GFC,train,a75fa6aaa8de,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,3317,0.6635514018691588,1.0,0.0732140258660897,0.0629259200589681,0.0679480997680434,0.1940564184141935,0.0739119964534642,3.971572139936895,3.569993600505139e-05,3.85541184208204,5.886353397491663e-05,20.893759750948742,0.0,9.305812215494628e-81,53,12,0.764029883137355,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,1.0,5.0,0.1,,,,,,,1.0,5.0,0.1
block_cv,level_change,NOR_30Y,NOR,30Y,Block_GFC,GFC,oos,a75fa6aaa8de,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,1442,0.4244105409153952,1.0,-0.0261148958806523,0.0722334008339389,0.0714654476421636,0.203080103724673,-0.0107457969845861,-0.735156452214879,0.7688778914791776,-0.8580762112390242,0.8045034605791528,-3.7421155654535783,0.9999087612207408,0.9999999962202084,23,12,0.764029883137355,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,1.0,5.0,0.1,,,,,,,1.0,5.0,0.1
block_cv,level_change,NOR_30Y,NOR,30Y,Block_ZIRP,ZIRP,train,489cbab515ba,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,2962,0.6725185685347738,1.0,0.2493902945728782,0.0572191839357082,0.0769829932478055,0.186712724671746,0.2567295512721658,4.081223705993636,2.2399605191680827e-05,3.880264216006248,5.3308409097365005e-05,19.989895453795757,0.0,2.059748609919818e-80,47,12,0.738710463468589,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,5.0,3.0,0.1,,,,,,,5.0,3.0,0.1
block_cv,level_change,NOR_30Y,NOR,30Y,Block_ZIRP,ZIRP,oos,489cbab515ba,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,1791,0.4611948632049134,1.0,-0.1417769525507959,0.050791797286039,0.0460902775994416,0.1791981985439122,-0.102006755686244,-0.5673044764152345,0.7147463318704513,-1.2735961893492724,0.8985140418474661,8.522077885735657,0.0,0.9995329301598204,28,12,0.738710463468589,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,5.0,3.0,0.1,,,,,,,5.0,3.0,0.1
block_cv,level_change,NOR_30Y,NOR,30Y,Block_COVID,COVID,train,d38b18323594,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,4220,0.7900473933649289,1.0,0.4498128893892538,0.0328586433363512,0.0598908363009715,0.1430694824324325,0.4513577474319186,4.923959854619903,4.2405121347677266e-07,5.0069476649822695,2.877873215046775e-07,38.249618313475075,0.0,0.0,67,12,0.7279950563526155,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,9.0,5.0,0.1,,,,,,,9.0,5.0,0.1
block_cv,level_change,NOR_30Y,NOR,30Y,Block_COVID,COVID,oos,d38b18323594,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,523,0.3652007648183556,1.0,-0.0645777839341306,0.1274193355534948,0.1198712331548757,0.2819577883166156,-0.0629684220305537,-1.2461505733878002,0.8936454395408537,-1.292665304028949,0.9016506432549628,-6.190397993673633,0.9999999996999376,0.9999999997913408,8,12,0.7279950563526155,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,9.0,5.0,0.1,,,,,,,9.0,5.0,0.1
block_cv,level_change,NOR_30Y,NOR,30Y,Block_Hiking,Hiking,train,69063ce60de1,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,3813,0.7180697613427747,1.0,0.1774243824197944,0.0510369887355071,0.0631479081013899,0.1751914674561479,0.1917865489136649,3.715175610980675,0.0001015313093851,3.454909931154735,0.0002782407674894,29.24942631383843,0.0,2.8798959541833756e-165,61,12,0.7154722101645625,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,2.0,5.0,0.1,,,,,,,2.0,5.0,0.1
block_cv,level_change,NOR_30Y,NOR,30Y,Block_Hiking,Hiking,oos,69063ce60de1,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,1053,0.3285849952516619,1.0,-0.2780091605299306,0.092955373395181,0.0791745674833808,0.2373939155102059,-0.1740559670842902,-1.372585950278079,0.915059448952362,-1.7935665289728366,0.9634152463513918,0.701738037933456,0.2414212733183516,1.0,17,12,0.7154722101645625,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,2.0,5.0,0.1,,,,,,,2.0,5.0,0.1
block_cv,level_change,NOR_5Y,NOR,5Y,Block_GFC,GFC,train,855578c9416c,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,3493,0.6653306613226453,1.0,0.1734302690532232,0.0771633532004219,0.0941141908369023,0.2061688605480789,0.1801092639244571,4.548771418348496,2.6980007692412045e-06,4.368787441028579,6.428546969086562e-06,20.202546385984437,0.0,8.81689813977078e-87,55,12,0.7638116847377208,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,2.0,5.0,0.1,,,,,,,2.0,5.0,0.1
block_cv,level_change,NOR_5Y,NOR,5Y,Block_GFC,GFC,oos,855578c9416c,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,1530,0.4483660130718954,1.0,-0.1347477248494808,0.1526432822583216,0.1394092319705882,0.2774023825839843,-0.0949295114869106,-1.2745119158343174,0.898758973795831,-1.372807628097171,0.9149932665258838,6.430994675131087,6.33858521226216e-11,0.999976327893246,24,12,0.7638116847377208,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,2.0,5.0,0.1,,,,,,,2.0,5.0,0.1
block_cv,level_change,NOR_5Y,NOR,5Y,Block_ZIRP,ZIRP,train,8b4c9df186ca,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,3142,0.5614258434118395,1.0,0.0120979408929838,0.1315807086036268,0.1344934110622215,0.2710650730012652,0.0216568412949775,1.4925025382584394,0.0677837261654934,1.0160609921270516,0.1548393000491158,,,3.0586636949513548e-12,50,12,0.7374035665050025,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,1.0,5.0,0.01,,,,,,,1.0,5.0,0.01
block_cv,level_change,NOR_5Y,NOR,5Y,Block_ZIRP,ZIRP,oos,8b4c9df186ca,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,1860,0.432258064516129,1.0,-0.0783701374367029,0.047916061479439,0.044903783782258,0.176434320526623,-0.0670829369700292,-0.7556521792327178,0.7750711187430279,-1.3624087027633005,0.9133830138728188,,,0.999999997887546,30,12,0.7374035665050025,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,1.0,5.0,0.01,,,,,,,1.0,5.0,0.01
block_cv,level_change,NOR_5Y,NOR,5Y,Block_COVID,COVID,train,f946650f7374,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,4370,0.7624713958810069,1.0,0.5268141466791612,0.0472763027397837,0.100107984798627,0.1721144154982239,0.5277469341243584,2.578141904795783,0.0049666598101187,2.832402865369503,0.0023205571864978,34.91595416207253,0.0,1.7803794795670485e-277,69,12,0.7265976756643117,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,21.0,3.0,0.1,,,,,,,21.0,3.0,0.1
block_cv,level_change,NOR_5Y,NOR,5Y,Block_COVID,COVID,oos,f946650f7374,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,618,0.6051779935275081,1.0,-0.0390982855068953,0.1451814911993015,0.1405936053087378,0.2640015314901063,-0.03263225152018,-0.1779134762982156,0.5706045364302765,-0.4069885691512228,0.657921234526104,2.6411668426731976,0.0041310510574142,9.566233925302149e-08,10,12,0.7265976756643117,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,21.0,3.0,0.1,,,,,,,21.0,3.0,0.1
block_cv,level_change,NOR_5Y,NOR,5Y,Block_Hiking,Hiking,train,5c50ee481c16,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,4048,0.6788537549407114,1.0,0.2772980174937939,0.0670932539800224,0.0939260984074357,0.1931044286080579,0.2856803900340554,2.5968873729370063,0.0047036382123463,2.542332441539761,0.0055242472693447,25.23352580425557,0.0,2.520809615762008e-117,64,12,0.7145660025425267,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,3.0,5.0,0.1,,,,,,,3.0,5.0,0.1
block_cv,level_change,NOR_5Y,NOR,5Y,Block_Hiking,Hiking,oos,5c50ee481c16,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,1076,0.3652416356877323,1.0,-0.3363496916105499,0.1906643406953812,0.152823126570632,0.3488937836477166,-0.2476144479825164,-0.8638983295799227,0.806178127728161,-1.766312605133915,0.9611864047870426,1.55145921110386,0.0603958374879756,1.0,17,12,0.7145660025425267,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,3.0,5.0,0.1,,,,,,,3.0,5.0,0.1
loro,level_change,NOR_10Y,NOR,10Y,LORO_GFC,GFC,train,4acb140173cf,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,3346,0.7925881649731022,1.0,0.334240656258661,0.0551251875633516,0.0831220305618649,0.1830240865376426,0.3368161582346836,5.087981826274928,1.809470203673058e-07,5.04834711822418,2.347267428620723e-07,35.124837204311625,0.0,9.10389357901378e-268,53,12,0.7630566878049582,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,9.0,5.0,0.05,,,,,,,9.0,5.0,0.05
loro,level_change,NOR_10Y,NOR,10Y,LORO_GFC,GFC,oos,4acb140173cf,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,1409,0.5933286018452804,1.0,-0.0205584127097917,0.0764194782345669,0.0772118493222143,0.2078270021882438,0.0102622990461049,1.5438274726541352,0.0613150670054553,0.3053415672193694,0.3800755764964625,5.733445897368245,4.920523322127224e-09,1.281696827027753e-12,22,12,0.7630566878049582,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,9.0,5.0,0.05,,,,,,,9.0,5.0,0.05
loro,level_change,NOR_10Y,NOR,10Y,LORO_ZIRP,ZIRP,train,6326e175fadb,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,2967,0.6083586113919784,1.0,0.1207124627078919,0.0824341806865972,0.0951371377755308,0.222803980910673,0.1335225905040915,4.4058209268833535,5.269199925161949e-06,3.968190554894511,3.706819484229287e-05,13.366670402285846,0.0,1.322336915879298e-32,47,12,0.738798257036783,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,2.0,5.0,0.05,,,,,,,2.0,5.0,0.05
loro,level_change,NOR_10Y,NOR,10Y,LORO_ZIRP,ZIRP,oos,6326e175fadb,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,1790,0.3927374301675977,1.0,-0.1464901577657218,0.055448876621447,0.049729969849162,0.1933510027852205,-0.1149992004747089,-1.2663002031833366,0.897297187876057,-2.015720356457881,0.9780107566632192,,,1.0,28,12,0.738798257036783,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,2.0,5.0,0.05,,,,,,,2.0,5.0,0.05
loro,level_change,NOR_10Y,NOR,10Y,LORO_COVID,COVID,train,45a4e59a86fa,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,4204,0.7792578496669839,1.0,0.3490105024294642,0.0467878248257716,0.072101246610371,0.1698922955316016,0.3510816105772899,4.608648022962011,2.026478898797812e-06,4.631473084142576,1.870237613357659e-06,36.46829254252582,0.0,3.2550541332178732e-304,67,12,0.7278969617896266,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,5.0,5.0,0.1,,,,,,,5.0,5.0,0.1
loro,level_change,NOR_10Y,NOR,10Y,LORO_COVID,COVID,oos,45a4e59a86fa,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,541,0.7190388170055453,1.0,0.0402825150449349,0.1140706350463831,0.1201426727356746,0.2621006343265296,0.0505402248096354,1.4533983489770748,0.0730565923132253,1.1403093353340408,0.1273314754052927,11.655879823133892,0.0,2.925027728661482e-25,9,12,0.7278969617896266,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,5.0,5.0,0.1,,,,,,,5.0,5.0,0.1
loro,level_change,NOR_10Y,NOR,10Y,LORO_Hiking,Hiking,train,ad295e24fe40,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,3784,0.5631606765327696,1.0,0.0300257191875259,0.0647189290663294,0.0678353744793869,0.1961833678463619,0.0459413018204004,2.1648626653782217,0.0151991020419254,1.5898790339435305,0.0559728172466063,,,4.099703872237961e-15,60,12,0.715529882281177,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,3.0,5.0,0.01,,,,,,,3.0,5.0,0.01
loro,level_change,NOR_10Y,NOR,10Y,LORO_Hiking,Hiking,oos,ad295e24fe40,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,1076,0.3243494423791822,1.0,-0.1640581206321452,0.1300192536392064,0.1208631776579925,0.2847920392599137,-0.0757557111986815,-1.6912337030142213,0.9546039117866564,-1.937868443743549,0.9735495583656416,,,1.0,17,12,0.715529882281177,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,3.0,5.0,0.01,,,,,,,3.0,5.0,0.01
loro,level_change,NOR_15Y,NOR,15Y,LORO_GFC,GFC,train,22a7b2f83f4d,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,3336,0.8390287769784173,1.0,0.5675537270878248,0.0313660778882496,0.0726745712650479,0.1390508056258244,0.5684036748719729,5.613309461340069,9.924657429216666e-09,5.636994352934826,9.371807600671951e-09,39.27083432182796,0.0,0.0,53,12,0.7631279800129261,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,10.0,5.0,0.1,,,,,,,10.0,5.0,0.1
loro,level_change,NOR_15Y,NOR,15Y,LORO_GFC,GFC,oos,22a7b2f83f4d,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,1396,0.5150429799426934,1.0,-0.0047596008011665,0.0625299910757298,0.0626884715257879,0.1881524301983021,0.0025280637125266,1.1470773331585558,0.1256748305010029,0.0427043256763247,0.482971671315939,-0.6204427719855704,0.7325168399579977,0.13624352058873,22,12,0.7631279800129261,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,10.0,5.0,0.1,,,,,,,10.0,5.0,0.1
loro,level_change,NOR_15Y,NOR,15Y,LORO_ZIRP,ZIRP,train,e3fac07da316,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,2913,0.5945760384483351,1.0,0.1000602426389947,0.0695572412574911,0.0790119111294198,0.2054585271335322,0.1196613236761493,4.029374582940731,2.7962721606100693e-05,3.402747106150766,0.0003380645085108,10.07942296439117,0.0,8.000626766845845e-25,46,12,0.7396877028629323,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,3.0,3.0,0.05,,,,,,,3.0,3.0,0.05
loro,level_change,NOR_15Y,NOR,15Y,LORO_ZIRP,ZIRP,oos,e3fac07da316,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,1810,0.3839779005524862,1.0,-0.1730665254736023,0.0532435944538863,0.0470120514476243,0.1878677475048468,-0.13255203324204,-1.2259327571772862,0.889888009729474,-2.0274869715655366,0.9786205089958364,,,1.0,29,12,0.7396877028629323,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,3.0,3.0,0.05,,,,,,,3.0,3.0,0.05
loro,level_change,NOR_15Y,NOR,15Y,LORO_COVID,COVID,train,d7b4fd28b551,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,4200,0.7626190476190476,1.0,0.2689349139875059,0.0443862379196363,0.0607931385095238,0.1661466581644486,0.2698807956315194,4.324813814509997,7.633037122700692e-06,4.345017104143938,7.127808495055886e-06,34.469200143878425,0.0,4.418085219926404e-267,67,12,0.7280830715878162,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,4.0,5.0,0.1,,,,,,,4.0,5.0,0.1
loro,level_change,NOR_15Y,NOR,15Y,LORO_COVID,COVID,oos,d7b4fd28b551,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,523,0.4474187380497132,1.0,-0.0012202182527045,0.1142571849424823,0.1147230114913958,0.2696956249413192,0.0040604456146827,0.2422001660174902,0.4043125332076471,0.0697954128739301,0.472191613691817,1.4510319093755786,0.0733854875140753,0.9928703888159096,8,12,0.7280830715878162,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,4.0,5.0,0.1,,,,,,,4.0,5.0,0.1
loro,level_change,NOR_15Y,NOR,15Y,LORO_Hiking,Hiking,train,5eaa47419986,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,3786,0.5599577390385632,1.0,0.0976329535405391,0.0535848016867974,0.0601138605494453,0.1801534637915059,0.1086115382204996,3.3295773654081415,0.0004348894840064,3.0112120909501106,0.0013096301947806,,,8.4758427780117e-14,60,12,0.7152531156069308,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,2.0,5.0,0.05,,,,,,,2.0,5.0,0.05
loro,level_change,NOR_15Y,NOR,15Y,LORO_Hiking,Hiking,oos,5eaa47419986,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,1062,0.3229755178907721,1.0,-0.1815298704134429,0.1033012598180591,0.0957488670998116,0.2518529005206279,-0.078877097421681,-1.3050383171976208,0.9040600996826144,-1.675022328838073,0.952887737108705,,,1.0,17,12,0.7152531156069308,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,2.0,5.0,0.05,,,,,,,2.0,5.0,0.05
loro,level_change,NOR_1Y,NOR,1Y,LORO_GFC,GFC,train,27ed1138e6fa,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,3374,0.6093657379964433,1.0,0.0719985021703549,0.0691799730479033,0.0765133168489626,0.1688872623419568,0.0958440190945493,2.6175632102330555,0.0044280042156872,2.076135859342694,0.0189784787551901,7.753173175083191,4.440892098500626e-15,1.7932462648279957e-37,54,12,0.7648200426897516,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,7.0,3.0,0.01,,,,,,,7.0,3.0,0.01
loro,level_change,NOR_1Y,NOR,1Y,LORO_GFC,GFC,oos,27ed1138e6fa,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,1313,0.504950495049505,1.0,-0.0691544425597174,0.3569549703441015,0.3445010585072353,0.321071005832881,-0.0361505764041205,-0.8949382418022749,0.8145899487013849,-1.0112465361481222,0.8439575483823059,,,0.3702657218714509,21,12,0.7648200426897516,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,7.0,3.0,0.01,,,,,,,7.0,3.0,0.01
loro,level_change,NOR_1Y,NOR,1Y,LORO_ZIRP,ZIRP,train,45a4e59a86fa,108,xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,63,2871,0.7614071752002787,1.0,0.5067181514959653,0.108135346063824,0.2212797015250435,0.2079875836173451,0.5113182758356816,2.006811162889764,0.022384886905957,1.9254035036409816,0.027138799582444,24.64245048942035,0.0,1.7302063759758144e-181,46,12,0.7429147618099102,,,xgboost,,Marcus,blockcv,xgb_blockcv_H63__Marcus.csv,5.0,5.0,0.1,,,,,,,5.0,5.0,0.1
