security,horizon,scheme,fold,use_categoricals,learning_rate,max_depth,subsample,colsample_bytree,reg_lambda,min_child_weight,val_mse,best_n_estimators,selected
__POOL__,126,walk_forward,ZIRP_early,True,0.1,3,1.0,0.8,1.0,5,0.35314059411831994,21,False
__POOL__,126,walk_forward,ZIRP_early,True,0.1,3,1.0,0.8,5.0,1,0.3381050759415929,18,False
__POOL__,126,walk_forward,ZIRP_early,True,0.1,3,1.0,0.8,5.0,5,0.3381050759415929,18,False
__POOL__,126,walk_forward,ZIRP_early,True,0.1,3,1.0,0.8,10.0,1,0.34677447197320704,25,False
__POOL__,126,walk_forward,ZIRP_early,True,0.1,3,1.0,0.8,10.0,5,0.34527336561631045,25,False
__POOL__,126,walk_forward,ZIRP_early,True,0.1,3,1.0,1.0,1.0,1,0.3449616466007826,26,False
__POOL__,126,walk_forward,ZIRP_early,True,0.1,3,1.0,1.0,1.0,5,0.34488358109270123,26,False
__POOL__,126,walk_forward,ZIRP_early,True,0.1,3,1.0,1.0,5.0,1,0.34683978579968566,20,False
__POOL__,126,walk_forward,ZIRP_early,True,0.1,3,1.0,1.0,5.0,5,0.3465449634896617,29,False
__POOL__,126,walk_forward,ZIRP_early,True,0.1,3,1.0,1.0,10.0,1,0.3482776503151897,23,False
__POOL__,126,walk_forward,ZIRP_early,True,0.1,3,1.0,1.0,10.0,5,0.3476762435190168,31,False
__POOL__,126,walk_forward,ZIRP_early,True,0.1,5,0.8,0.8,1.0,1,0.36796867289791785,7,False
__POOL__,126,walk_forward,ZIRP_early,True,0.1,5,0.8,0.8,1.0,5,0.36761134602363316,7,False
__POOL__,126,walk_forward,ZIRP_early,True,0.1,5,0.8,0.8,5.0,1,0.3364063107146137,30,True
__POOL__,126,walk_forward,ZIRP_early,True,0.1,5,0.8,0.8,5.0,5,0.34054575081711563,28,False
__POOL__,126,walk_forward,ZIRP_early,True,0.1,5,0.8,0.8,10.0,1,0.35481126309341804,23,False
__POOL__,126,walk_forward,ZIRP_early,True,0.1,5,0.8,0.8,10.0,5,0.3550752310077017,4,False
__POOL__,126,walk_forward,ZIRP_early,True,0.1,5,0.8,1.0,1.0,1,0.3637218629659456,7,False
__POOL__,126,walk_forward,ZIRP_early,True,0.1,5,0.8,1.0,1.0,5,0.35070541409226225,33,False
__POOL__,126,walk_forward,ZIRP_early,True,0.1,5,0.8,1.0,5.0,1,0.3591430856066081,28,False
__POOL__,126,walk_forward,ZIRP_early,True,0.1,5,0.8,1.0,5.0,5,0.36452844610489643,19,False
__POOL__,126,walk_forward,ZIRP_early,True,0.1,5,0.8,1.0,10.0,1,0.36324340342105993,22,False
__POOL__,126,walk_forward,ZIRP_early,True,0.1,5,0.8,1.0,10.0,5,0.352066560013537,26,False
__POOL__,126,walk_forward,ZIRP_early,True,0.1,5,1.0,0.8,1.0,1,0.35276126286593235,17,False
__POOL__,126,walk_forward,ZIRP_early,True,0.1,5,1.0,0.8,1.0,5,0.35851816646724766,18,False
__POOL__,126,walk_forward,ZIRP_early,True,0.1,5,1.0,0.8,5.0,1,0.35854920555073916,11,False
__POOL__,126,walk_forward,ZIRP_early,True,0.1,5,1.0,0.8,5.0,5,0.3560050949619628,11,False
__POOL__,126,walk_forward,ZIRP_early,True,0.1,5,1.0,0.8,10.0,1,0.35143436370132014,29,False
__POOL__,126,walk_forward,ZIRP_early,True,0.1,5,1.0,0.8,10.0,5,0.3655399183931877,9,False
__POOL__,126,walk_forward,ZIRP_early,True,0.1,5,1.0,1.0,1.0,1,0.3725443161555803,6,False
__POOL__,126,walk_forward,ZIRP_early,True,0.1,5,1.0,1.0,1.0,5,0.37254189786368996,6,False
__POOL__,126,walk_forward,ZIRP_early,True,0.1,5,1.0,1.0,5.0,1,0.36795196586639123,19,False
__POOL__,126,walk_forward,ZIRP_early,True,0.1,5,1.0,1.0,5.0,5,0.3645314599400046,30,False
__POOL__,126,walk_forward,ZIRP_early,True,0.1,5,1.0,1.0,10.0,1,0.37528919858795323,7,False
__POOL__,126,walk_forward,ZIRP_early,True,0.1,5,1.0,1.0,10.0,5,0.36711047945091774,24,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,3,0.8,0.8,1.0,1,0.14455856935153555,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,3,0.8,0.8,1.0,5,0.14455856935153555,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,3,0.8,0.8,5.0,1,0.14455856937491304,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,3,0.8,0.8,5.0,5,0.14455856937491304,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,3,0.8,0.8,10.0,1,0.1445585694041574,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,3,0.8,0.8,10.0,5,0.1445585694041574,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,3,0.8,1.0,1.0,1,0.14474552169014654,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,3,0.8,1.0,1.0,5,0.14474552169014654,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,3,0.8,1.0,5.0,1,0.14474498724013973,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,3,0.8,1.0,5.0,5,0.14474498724013973,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,3,0.8,1.0,10.0,1,0.14474432234327542,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,3,0.8,1.0,10.0,5,0.14474432234327542,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,3,1.0,0.8,1.0,1,0.14455856691365218,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,3,1.0,0.8,1.0,5,0.14455856691365218,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,3,1.0,0.8,5.0,1,0.14455856693168903,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,3,1.0,0.8,5.0,5,0.14455856693168903,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,3,1.0,0.8,10.0,1,0.14455856695154243,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,3,1.0,0.8,10.0,5,0.14455856695154243,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,3,1.0,1.0,1.0,1,0.14474473712308006,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,3,1.0,1.0,1.0,5,0.14474473712308006,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,3,1.0,1.0,5.0,1,0.14474430233553334,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,3,1.0,1.0,5.0,5,0.14474430233553334,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,3,1.0,1.0,10.0,1,0.14474376112284532,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,3,1.0,1.0,10.0,5,0.14474376112284532,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,5,0.8,0.8,1.0,1,0.14434283387478367,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,5,0.8,0.8,1.0,5,0.14434283387478367,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,5,0.8,0.8,5.0,1,0.14434290428944144,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,5,0.8,0.8,5.0,5,0.14434290428944144,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,5,0.8,0.8,10.0,1,0.14434299157991867,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,5,0.8,0.8,10.0,5,0.14434299157991867,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,5,0.8,1.0,1.0,1,0.14458089012721154,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,5,0.8,1.0,1.0,5,0.1445805325375587,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,5,0.8,1.0,5.0,1,0.14458000271002883,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,5,0.8,1.0,5.0,5,0.14457991015516294,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,5,0.8,1.0,10.0,1,0.1445789102751742,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,5,0.8,1.0,10.0,5,0.14457882460655175,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,5,1.0,0.8,1.0,1,0.14434257352874724,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,5,1.0,0.8,1.0,5,0.14434257352874724,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,5,1.0,0.8,5.0,1,0.14434262997803812,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,5,1.0,0.8,5.0,5,0.14434262997803812,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,5,1.0,0.8,10.0,1,0.1443426998219739,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,5,1.0,0.8,10.0,5,0.1443426998219739,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,5,1.0,1.0,1.0,1,0.14462080089732499,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,5,1.0,1.0,1.0,5,0.14462080089732499,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,5,1.0,1.0,5.0,1,0.14461999561079322,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,5,1.0,1.0,5.0,5,0.14461999561079322,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,5,1.0,1.0,10.0,1,0.14461900176738482,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.01,5,1.0,1.0,10.0,5,0.14461900176738482,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,3,0.8,0.8,1.0,1,0.14459709978627222,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,3,0.8,0.8,1.0,5,0.14459709978627222,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,3,0.8,0.8,5.0,1,0.14459709442051294,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,3,0.8,0.8,5.0,5,0.14459709442051294,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,3,0.8,0.8,10.0,1,0.14459708766758814,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,3,0.8,0.8,10.0,5,0.14459708766758814,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,3,0.8,1.0,1.0,1,0.14558715480993542,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,3,0.8,1.0,1.0,5,0.14558715480993542,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,3,0.8,1.0,5.0,1,0.14558383052287455,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,3,0.8,1.0,5.0,5,0.14558383052287455,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,3,0.8,1.0,10.0,1,0.14557970143910903,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,3,0.8,1.0,10.0,5,0.14557970143910903,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,3,1.0,0.8,1.0,1,0.14459770358087629,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,3,1.0,0.8,1.0,5,0.14459770358087629,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,3,1.0,0.8,5.0,1,0.1445976991988098,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,3,1.0,0.8,5.0,5,0.1445976991988098,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,3,1.0,0.8,10.0,1,0.14459769369826495,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,3,1.0,0.8,10.0,5,0.14459769369826495,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,3,1.0,1.0,1.0,1,0.14558255647260654,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,3,1.0,1.0,1.0,5,0.14558255647260654,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,3,1.0,1.0,5.0,1,0.14557985844131915,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,3,1.0,1.0,5.0,5,0.14557985844131915,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,3,1.0,1.0,10.0,1,0.1455765033381865,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,3,1.0,1.0,10.0,5,0.1455765033381865,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,5,0.8,0.8,1.0,1,0.14316176168403535,2,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,5,0.8,0.8,1.0,5,0.14316175445646734,2,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,5,0.8,0.8,5.0,1,0.14315868986843105,2,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,5,0.8,0.8,5.0,5,0.14315869333774095,2,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,5,0.8,0.8,10.0,1,0.14350834735786014,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,5,0.8,0.8,10.0,5,0.14350834735786014,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,5,0.8,1.0,1.0,1,0.14475874932884888,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,5,0.8,1.0,1.0,5,0.14475700833311939,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,5,0.8,1.0,5.0,1,0.14475331656085066,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,5,0.8,1.0,5.0,5,0.14475286552277156,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,5,0.8,1.0,10.0,1,0.14474664531580622,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,5,0.8,1.0,10.0,5,0.14474622756381147,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,5,1.0,0.8,1.0,1,0.14350654225697815,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,5,1.0,0.8,1.0,5,0.14350654225697815,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,5,1.0,0.8,5.0,1,0.1435068028458665,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,5,1.0,0.8,5.0,5,0.1435068028458665,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,5,1.0,0.8,10.0,1,0.14350712805501642,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,5,1.0,0.8,10.0,5,0.14350712805501642,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,5,1.0,1.0,1.0,1,0.14496111606084575,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,5,1.0,1.0,1.0,5,0.14496111606084575,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,5,1.0,1.0,5.0,1,0.14495630781167348,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,5,1.0,1.0,5.0,5,0.14495630781167348,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,5,1.0,1.0,10.0,1,0.14495038050465503,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.05,5,1.0,1.0,10.0,5,0.14495038050465503,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,3,0.8,0.8,1.0,1,0.14475829031591594,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,3,0.8,0.8,1.0,5,0.14475829031591594,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,3,0.8,0.8,5.0,1,0.14475826546633846,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,3,0.8,0.8,5.0,5,0.14475826546633846,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,3,0.8,0.8,10.0,1,0.14475823472239072,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,3,0.8,0.8,10.0,5,0.14475823472239072,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,3,0.8,1.0,1.0,1,0.1468766336195943,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,3,0.8,1.0,1.0,5,0.1468766336195943,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,3,0.8,1.0,5.0,1,0.14686835491472666,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,3,0.8,1.0,5.0,5,0.14686835491472666,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,3,0.8,1.0,10.0,1,0.14685808589097085,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,3,0.8,1.0,10.0,5,0.14685808589097085,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,3,1.0,0.8,1.0,1,0.1447610374477701,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,3,1.0,0.8,1.0,5,0.1447610374477701,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,3,1.0,0.8,5.0,1,0.14476101751654946,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,3,1.0,0.8,5.0,5,0.14476101751654946,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,3,1.0,0.8,10.0,1,0.14476099249789529,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,3,1.0,0.8,10.0,5,0.14476099249789529,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,3,1.0,1.0,1.0,1,0.1468657492210572,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,3,1.0,1.0,1.0,5,0.1468657492210572,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,3,1.0,1.0,5.0,1,0.14685904194612195,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,3,1.0,1.0,5.0,5,0.14685904194612195,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,3,1.0,1.0,10.0,1,0.1468507097927078,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,3,1.0,1.0,10.0,5,0.1468507097927078,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,5,0.8,0.8,1.0,1,0.14206264526227352,2,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,5,0.8,0.8,1.0,5,0.1420626171411218,2,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,5,0.8,0.8,5.0,1,0.14205428509366172,2,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,5,0.8,0.8,5.0,5,0.1420542977487627,2,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,5,0.8,0.8,10.0,1,0.1420441504088757,2,True
__POOL__,126,walk_forward,ZIRP_late,True,0.1,5,0.8,0.8,10.0,5,0.14204416109601176,2,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,5,0.8,1.0,1.0,1,0.14520670195958826,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,5,0.8,1.0,1.0,5,0.14520333729536758,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,5,0.8,1.0,5.0,1,0.14519334935716305,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,5,0.8,1.0,5.0,5,0.14519247662163584,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,5,0.8,1.0,10.0,1,0.14517698111044322,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,5,0.8,1.0,10.0,5,0.14517617208424421,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,5,1.0,0.8,1.0,1,0.14255073381814606,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,5,1.0,0.8,1.0,5,0.14255073381814606,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,5,1.0,0.8,5.0,1,0.1420489371669761,2,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,5,1.0,0.8,5.0,5,0.14204895108626472,2,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,5,1.0,0.8,10.0,1,0.1425517869459159,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,5,1.0,0.8,10.0,5,0.1425517869459159,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,5,1.0,1.0,1.0,1,0.14561847266592226,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,5,1.0,1.0,1.0,5,0.14561847266592226,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,5,1.0,1.0,5.0,1,0.14560689816478653,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,5,1.0,1.0,5.0,5,0.14560689816478653,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,5,1.0,1.0,10.0,1,0.14559265020998527,1,False
__POOL__,126,walk_forward,ZIRP_late,True,0.1,5,1.0,1.0,10.0,5,0.14559265020998527,1,False
__POOL__,126,walk_forward,COVID,True,0.01,3,0.8,0.8,1.0,1,0.13120036683168204,56,False
__POOL__,126,walk_forward,COVID,True,0.01,3,0.8,0.8,1.0,5,0.13120114637723457,56,False
__POOL__,126,walk_forward,COVID,True,0.01,3,0.8,0.8,5.0,1,0.1311630462664222,56,False
__POOL__,126,walk_forward,COVID,True,0.01,3,0.8,0.8,5.0,5,0.13122687211223555,56,False
__POOL__,126,walk_forward,COVID,True,0.01,3,0.8,0.8,10.0,1,0.13104456257137634,56,False
__POOL__,126,walk_forward,COVID,True,0.01,3,0.8,0.8,10.0,5,0.13104456257137634,56,False
__POOL__,126,walk_forward,COVID,True,0.01,3,0.8,1.0,1.0,1,0.13081852268924932,35,False
__POOL__,126,walk_forward,COVID,True,0.01,3,0.8,1.0,1.0,5,0.13081852268924932,35,False
__POOL__,126,walk_forward,COVID,True,0.01,3,0.8,1.0,5.0,1,0.13071251468299788,35,False
__POOL__,126,walk_forward,COVID,True,0.01,3,0.8,1.0,5.0,5,0.13071251468299788,35,False
__POOL__,126,walk_forward,COVID,True,0.01,3,0.8,1.0,10.0,1,0.13071040555882033,35,False
__POOL__,126,walk_forward,COVID,True,0.01,3,0.8,1.0,10.0,5,0.13071040555882033,35,False
__POOL__,126,walk_forward,COVID,True,0.01,3,1.0,0.8,1.0,1,0.13120418780321288,62,False
__POOL__,126,walk_forward,COVID,True,0.01,3,1.0,0.8,1.0,5,0.13120418780321288,62,False
__POOL__,126,walk_forward,COVID,True,0.01,3,1.0,0.8,5.0,1,0.13127573343055374,62,False
__POOL__,126,walk_forward,COVID,True,0.01,3,1.0,0.8,5.0,5,0.13127573343055374,62,False
__POOL__,126,walk_forward,COVID,True,0.01,3,1.0,0.8,10.0,1,0.13162996980616692,66,False
__POOL__,126,walk_forward,COVID,True,0.01,3,1.0,0.8,10.0,5,0.13162996980616692,66,False
__POOL__,126,walk_forward,COVID,True,0.01,3,1.0,1.0,1.0,1,0.13063047034556405,42,False
__POOL__,126,walk_forward,COVID,True,0.01,3,1.0,1.0,1.0,5,0.13063047034556405,42,False
__POOL__,126,walk_forward,COVID,True,0.01,3,1.0,1.0,5.0,1,0.13054033236644041,42,False
__POOL__,126,walk_forward,COVID,True,0.01,3,1.0,1.0,5.0,5,0.13054033236644041,42,False
__POOL__,126,walk_forward,COVID,True,0.01,3,1.0,1.0,10.0,1,0.13047338192553182,42,False
__POOL__,126,walk_forward,COVID,True,0.01,3,1.0,1.0,10.0,5,0.13047338192553182,42,False
__POOL__,126,walk_forward,COVID,True,0.01,5,0.8,0.8,1.0,1,0.13184841208920967,64,False
__POOL__,126,walk_forward,COVID,True,0.01,5,0.8,0.8,1.0,5,0.13181832743043786,64,False
__POOL__,126,walk_forward,COVID,True,0.01,5,0.8,0.8,5.0,1,0.13195612747487073,64,False
__POOL__,126,walk_forward,COVID,True,0.01,5,0.8,0.8,5.0,5,0.13189988431884203,64,False
__POOL__,126,walk_forward,COVID,True,0.01,5,0.8,0.8,10.0,1,0.13357282425508363,27,False
__POOL__,126,walk_forward,COVID,True,0.01,5,0.8,0.8,10.0,5,0.13357175936040447,27,False
__POOL__,126,walk_forward,COVID,True,0.01,5,0.8,1.0,1.0,1,0.13357123051729505,22,False
__POOL__,126,walk_forward,COVID,True,0.01,5,0.8,1.0,1.0,5,0.1335709594945207,22,False
__POOL__,126,walk_forward,COVID,True,0.01,5,0.8,1.0,5.0,1,0.13415330935255035,22,False
__POOL__,126,walk_forward,COVID,True,0.01,5,0.8,1.0,5.0,5,0.13415275774151392,22,False
__POOL__,126,walk_forward,COVID,True,0.01,5,0.8,1.0,10.0,1,0.13446756740768073,19,False
__POOL__,126,walk_forward,COVID,True,0.01,5,0.8,1.0,10.0,5,0.13446729277281969,19,False
__POOL__,126,walk_forward,COVID,True,0.01,5,1.0,0.8,1.0,1,0.1328331602815885,61,False
__POOL__,126,walk_forward,COVID,True,0.01,5,1.0,0.8,1.0,5,0.1333533437624396,61,False
__POOL__,126,walk_forward,COVID,True,0.01,5,1.0,0.8,5.0,1,0.13222681756209834,62,False
__POOL__,126,walk_forward,COVID,True,0.01,5,1.0,0.8,5.0,5,0.13221286618980407,62,False
__POOL__,126,walk_forward,COVID,True,0.01,5,1.0,0.8,10.0,1,0.13284118069022186,37,False
__POOL__,126,walk_forward,COVID,True,0.01,5,1.0,0.8,10.0,5,0.13284117615796387,37,False
__POOL__,126,walk_forward,COVID,True,0.01,5,1.0,1.0,1.0,1,0.13389859670373694,12,False
__POOL__,126,walk_forward,COVID,True,0.01,5,1.0,1.0,1.0,5,0.1338985976250471,12,False
__POOL__,126,walk_forward,COVID,True,0.01,5,1.0,1.0,5.0,1,0.1340674702139934,8,False
__POOL__,126,walk_forward,COVID,True,0.01,5,1.0,1.0,5.0,5,0.1340674702139934,8,False
__POOL__,126,walk_forward,COVID,True,0.01,5,1.0,1.0,10.0,1,0.13429659605050334,9,False
__POOL__,126,walk_forward,COVID,True,0.01,5,1.0,1.0,10.0,5,0.13429659605050334,9,False
__POOL__,126,walk_forward,COVID,True,0.05,3,0.8,0.8,1.0,1,0.12952698722481967,8,False
__POOL__,126,walk_forward,COVID,True,0.05,3,0.8,0.8,1.0,5,0.12952769819637042,8,False
__POOL__,126,walk_forward,COVID,True,0.05,3,0.8,0.8,5.0,1,0.12962667749635068,4,False
__POOL__,126,walk_forward,COVID,True,0.05,3,0.8,0.8,5.0,5,0.12962667749635068,4,False
__POOL__,126,walk_forward,COVID,True,0.05,3,0.8,0.8,10.0,1,0.12958213447281017,4,False
__POOL__,126,walk_forward,COVID,True,0.05,3,0.8,0.8,10.0,5,0.12958213447281017,4,False
__POOL__,126,walk_forward,COVID,True,0.05,3,0.8,1.0,1.0,1,0.13089652945688773,9,False
__POOL__,126,walk_forward,COVID,True,0.05,3,0.8,1.0,1.0,5,0.13089652945688773,9,False
__POOL__,126,walk_forward,COVID,True,0.05,3,0.8,1.0,5.0,1,0.13035903266757776,9,False
__POOL__,126,walk_forward,COVID,True,0.05,3,0.8,1.0,5.0,5,0.13035903266757776,9,False
__POOL__,126,walk_forward,COVID,True,0.05,3,0.8,1.0,10.0,1,0.13037224175704837,9,False
__POOL__,126,walk_forward,COVID,True,0.05,3,0.8,1.0,10.0,5,0.13037224175704837,9,False
__POOL__,126,walk_forward,COVID,True,0.05,3,1.0,0.8,1.0,1,0.12967595750342822,12,False
__POOL__,126,walk_forward,COVID,True,0.05,3,1.0,0.8,1.0,5,0.12967595750342822,12,False
__POOL__,126,walk_forward,COVID,True,0.05,3,1.0,0.8,5.0,1,0.1296812093426598,12,False
__POOL__,126,walk_forward,COVID,True,0.05,3,1.0,0.8,5.0,5,0.1296812093426598,12,False
__POOL__,126,walk_forward,COVID,True,0.05,3,1.0,0.8,10.0,1,0.13032115064761488,16,False
__POOL__,126,walk_forward,COVID,True,0.05,3,1.0,0.8,10.0,5,0.13032249202545435,16,False
__POOL__,126,walk_forward,COVID,True,0.05,3,1.0,1.0,1.0,1,0.12992845065672737,17,False
__POOL__,126,walk_forward,COVID,True,0.05,3,1.0,1.0,1.0,5,0.12992982906229789,17,False
__POOL__,126,walk_forward,COVID,True,0.05,3,1.0,1.0,5.0,1,0.13017925791230406,9,False
__POOL__,126,walk_forward,COVID,True,0.05,3,1.0,1.0,5.0,5,0.13017925791230406,9,False
