security,horizon,scheme,fold,use_categoricals,learning_rate,max_depth,subsample,colsample_bytree,reg_lambda,min_child_weight,val_mse,best_n_estimators,selected
__POOL__,5,walk_forward,GFC,True,0.05,3,1.0,0.8,10.0,5,0.11033058950979055,1,False
__POOL__,5,walk_forward,GFC,True,0.05,3,1.0,1.0,1.0,1,0.11033244114674944,1,False
__POOL__,5,walk_forward,GFC,True,0.05,3,1.0,1.0,1.0,5,0.11033244114674944,1,False
__POOL__,5,walk_forward,GFC,True,0.05,3,1.0,1.0,5.0,1,0.11033159793343529,1,False
__POOL__,5,walk_forward,GFC,True,0.05,3,1.0,1.0,5.0,5,0.11033159793343529,1,False
__POOL__,5,walk_forward,GFC,True,0.05,3,1.0,1.0,10.0,1,0.11033058950979055,1,False
__POOL__,5,walk_forward,GFC,True,0.05,3,1.0,1.0,10.0,5,0.11033058950979055,1,False
__POOL__,5,walk_forward,GFC,True,0.05,5,0.8,0.8,1.0,1,0.11030590176551644,1,False
__POOL__,5,walk_forward,GFC,True,0.05,5,0.8,0.8,1.0,5,0.11031737273127674,1,False
__POOL__,5,walk_forward,GFC,True,0.05,5,0.8,0.8,5.0,1,0.11027226665274384,1,False
__POOL__,5,walk_forward,GFC,True,0.05,5,0.8,0.8,5.0,5,0.11027921877778812,1,False
__POOL__,5,walk_forward,GFC,True,0.05,5,0.8,0.8,10.0,1,0.11026783954925169,1,False
__POOL__,5,walk_forward,GFC,True,0.05,5,0.8,0.8,10.0,5,0.11027405500882703,1,False
__POOL__,5,walk_forward,GFC,True,0.05,5,0.8,1.0,1.0,1,0.11030590176551644,1,False
__POOL__,5,walk_forward,GFC,True,0.05,5,0.8,1.0,1.0,5,0.1103164056050173,1,False
__POOL__,5,walk_forward,GFC,True,0.05,5,0.8,1.0,5.0,1,0.11027194209560566,1,False
__POOL__,5,walk_forward,GFC,True,0.05,5,0.8,1.0,5.0,5,0.11028730315531118,1,False
__POOL__,5,walk_forward,GFC,True,0.05,5,0.8,1.0,10.0,1,0.11026968343873195,1,False
__POOL__,5,walk_forward,GFC,True,0.05,5,0.8,1.0,10.0,5,0.11028383204729962,1,False
__POOL__,5,walk_forward,GFC,True,0.05,5,1.0,0.8,1.0,1,0.11028555160728229,1,False
__POOL__,5,walk_forward,GFC,True,0.05,5,1.0,0.8,1.0,5,0.11028473618853771,1,False
__POOL__,5,walk_forward,GFC,True,0.05,5,1.0,0.8,5.0,1,0.1102819948615093,1,False
__POOL__,5,walk_forward,GFC,True,0.05,5,1.0,0.8,5.0,5,0.11028253080282419,1,False
__POOL__,5,walk_forward,GFC,True,0.05,5,1.0,0.8,10.0,1,0.1102786195601773,1,False
__POOL__,5,walk_forward,GFC,True,0.05,5,1.0,0.8,10.0,5,0.1102864928565775,1,False
__POOL__,5,walk_forward,GFC,True,0.05,5,1.0,1.0,1.0,1,0.11028555160728229,1,False
__POOL__,5,walk_forward,GFC,True,0.05,5,1.0,1.0,1.0,5,0.11028521994582345,1,False
__POOL__,5,walk_forward,GFC,True,0.05,5,1.0,1.0,5.0,1,0.11028669372394125,1,False
__POOL__,5,walk_forward,GFC,True,0.05,5,1.0,1.0,5.0,5,0.11029230890151595,1,False
__POOL__,5,walk_forward,GFC,True,0.05,5,1.0,1.0,10.0,1,0.11027824908643934,1,False
__POOL__,5,walk_forward,GFC,True,0.05,5,1.0,1.0,10.0,5,0.1102903174119427,1,False
__POOL__,5,walk_forward,GFC,True,0.1,3,0.8,0.8,1.0,1,0.11041904318868297,1,False
__POOL__,5,walk_forward,GFC,True,0.1,3,0.8,0.8,1.0,5,0.11041904318868297,1,False
__POOL__,5,walk_forward,GFC,True,0.1,3,0.8,0.8,5.0,1,0.11041867187369012,1,False
__POOL__,5,walk_forward,GFC,True,0.1,3,0.8,0.8,5.0,5,0.11041867187369012,1,False
__POOL__,5,walk_forward,GFC,True,0.1,3,0.8,0.8,10.0,1,0.11041530323395528,1,False
__POOL__,5,walk_forward,GFC,True,0.1,3,0.8,0.8,10.0,5,0.11041530323395528,1,False
__POOL__,5,walk_forward,GFC,True,0.1,3,0.8,1.0,1.0,1,0.11041904318868297,1,False
__POOL__,5,walk_forward,GFC,True,0.1,3,0.8,1.0,1.0,5,0.11041904318868297,1,False
__POOL__,5,walk_forward,GFC,True,0.1,3,0.8,1.0,5.0,1,0.11041867187369012,1,False
__POOL__,5,walk_forward,GFC,True,0.1,3,0.8,1.0,5.0,5,0.11041867187369012,1,False
__POOL__,5,walk_forward,GFC,True,0.1,3,0.8,1.0,10.0,1,0.11041530323395528,1,False
__POOL__,5,walk_forward,GFC,True,0.1,3,0.8,1.0,10.0,5,0.11041530323395528,1,False
__POOL__,5,walk_forward,GFC,True,0.1,3,1.0,0.8,1.0,1,0.11043149350259895,1,False
__POOL__,5,walk_forward,GFC,True,0.1,3,1.0,0.8,1.0,5,0.11043149350259895,1,False
__POOL__,5,walk_forward,GFC,True,0.1,3,1.0,0.8,5.0,1,0.11042867000684252,1,False
__POOL__,5,walk_forward,GFC,True,0.1,3,1.0,0.8,5.0,5,0.11042867000684252,1,False
__POOL__,5,walk_forward,GFC,True,0.1,3,1.0,0.8,10.0,1,0.11042530769440762,1,False
__POOL__,5,walk_forward,GFC,True,0.1,3,1.0,0.8,10.0,5,0.11042530769440762,1,False
__POOL__,5,walk_forward,GFC,True,0.1,3,1.0,1.0,1.0,1,0.109580433256247,18,True
__POOL__,5,walk_forward,GFC,True,0.1,3,1.0,1.0,1.0,5,0.11043149350259895,1,False
__POOL__,5,walk_forward,GFC,True,0.1,3,1.0,1.0,5.0,1,0.11042867000684252,1,False
__POOL__,5,walk_forward,GFC,True,0.1,3,1.0,1.0,5.0,5,0.11042867000684252,1,False
__POOL__,5,walk_forward,GFC,True,0.1,3,1.0,1.0,10.0,1,0.11042530769440762,1,False
__POOL__,5,walk_forward,GFC,True,0.1,3,1.0,1.0,10.0,5,0.11042530769440762,1,False
__POOL__,5,walk_forward,GFC,True,0.1,5,0.8,0.8,1.0,1,0.11041341218080812,1,False
__POOL__,5,walk_forward,GFC,True,0.1,5,0.8,0.8,1.0,5,0.11041831168425352,1,False
__POOL__,5,walk_forward,GFC,True,0.1,5,0.8,0.8,5.0,1,0.11025067881998626,15,False
__POOL__,5,walk_forward,GFC,True,0.1,5,0.8,0.8,5.0,5,0.11001375102401303,13,False
__POOL__,5,walk_forward,GFC,True,0.1,5,0.8,0.8,10.0,1,0.11030856515341524,1,False
__POOL__,5,walk_forward,GFC,True,0.1,5,0.8,0.8,10.0,5,0.1103182796188865,1,False
__POOL__,5,walk_forward,GFC,True,0.1,5,0.8,1.0,1.0,1,0.10975659957210113,22,False
__POOL__,5,walk_forward,GFC,True,0.1,5,0.8,1.0,1.0,5,0.11041635976646429,1,False
__POOL__,5,walk_forward,GFC,True,0.1,5,0.8,1.0,5.0,1,0.1103218231907397,1,False
__POOL__,5,walk_forward,GFC,True,0.1,5,0.8,1.0,5.0,5,0.11035240506141139,1,False
__POOL__,5,walk_forward,GFC,True,0.1,5,0.8,1.0,10.0,1,0.11031158718574699,1,False
__POOL__,5,walk_forward,GFC,True,0.1,5,0.8,1.0,10.0,5,0.11033903902146977,1,False
__POOL__,5,walk_forward,GFC,True,0.1,5,1.0,0.8,1.0,1,0.11037567399067183,1,False
__POOL__,5,walk_forward,GFC,True,0.1,5,1.0,0.8,1.0,5,0.11034729961665142,1,False
__POOL__,5,walk_forward,GFC,True,0.1,5,1.0,0.8,5.0,1,0.11032623298923407,1,False
__POOL__,5,walk_forward,GFC,True,0.1,5,1.0,0.8,5.0,5,0.11033795887063813,1,False
__POOL__,5,walk_forward,GFC,True,0.1,5,1.0,0.8,10.0,1,0.11031263468266495,1,False
__POOL__,5,walk_forward,GFC,True,0.1,5,1.0,0.8,10.0,5,0.11034471357831768,1,False
__POOL__,5,walk_forward,GFC,True,0.1,5,1.0,1.0,1.0,1,0.11037567399067183,1,False
__POOL__,5,walk_forward,GFC,True,0.1,5,1.0,1.0,1.0,5,0.11034585930803995,1,False
__POOL__,5,walk_forward,GFC,True,0.1,5,1.0,1.0,5.0,1,0.1103525728135766,1,False
__POOL__,5,walk_forward,GFC,True,0.1,5,1.0,1.0,5.0,5,0.11035993953941517,1,False
__POOL__,5,walk_forward,GFC,True,0.1,5,1.0,1.0,10.0,1,0.11031201907938593,1,False
__POOL__,5,walk_forward,GFC,True,0.1,5,1.0,1.0,10.0,5,0.11035183898177546,1,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,3,0.8,0.8,1.0,1,0.07493305805579992,163,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,3,0.8,0.8,1.0,5,0.07372169085944416,164,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,3,0.8,0.8,5.0,1,0.07388473014765223,229,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,3,0.8,0.8,5.0,5,0.07295915232713618,229,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,3,0.8,0.8,10.0,1,0.07309767307927789,273,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,3,0.8,0.8,10.0,5,0.07183643851056123,273,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,3,0.8,1.0,1.0,1,0.07604186503549322,176,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,3,0.8,1.0,1.0,5,0.07435485528811309,170,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,3,0.8,1.0,5.0,1,0.07449166356259682,229,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,3,0.8,1.0,5.0,5,0.072910677046439,229,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,3,0.8,1.0,10.0,1,0.07399165823766041,241,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,3,0.8,1.0,10.0,5,0.07213664131155936,267,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,3,1.0,0.8,1.0,1,0.07582754311672214,173,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,3,1.0,0.8,1.0,5,0.07426740232282233,172,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,3,1.0,0.8,5.0,1,0.0749284872400147,203,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,3,1.0,0.8,5.0,5,0.074448589267779,209,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,3,1.0,0.8,10.0,1,0.07449264898205851,222,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,3,1.0,0.8,10.0,5,0.07387231389279565,274,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,3,1.0,1.0,1.0,1,0.07716179504416294,179,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,3,1.0,1.0,1.0,5,0.07537808769186581,172,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,3,1.0,1.0,5.0,1,0.07595129540529637,187,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,3,1.0,1.0,5.0,5,0.0753970214029179,240,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,3,1.0,1.0,10.0,1,0.07551499070223597,246,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,3,1.0,1.0,10.0,5,0.07457699854635415,255,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,5,0.8,0.8,1.0,1,0.07766410694400279,132,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,5,0.8,0.8,1.0,5,0.0745394881846528,181,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,5,0.8,0.8,5.0,1,0.0740455282742667,203,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,5,0.8,0.8,5.0,5,0.07317003171809444,209,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,5,0.8,0.8,10.0,1,0.07298945708648807,260,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,5,0.8,0.8,10.0,5,0.0722201554333797,265,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,5,0.8,1.0,1.0,1,0.08105777768080953,123,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,5,0.8,1.0,1.0,5,0.07643238726350711,142,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,5,0.8,1.0,5.0,1,0.07633584591764658,166,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,5,0.8,1.0,5.0,5,0.07502819126256152,207,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,5,0.8,1.0,10.0,1,0.0754200882761304,231,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,5,0.8,1.0,10.0,5,0.07376460847639088,241,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,5,1.0,0.8,1.0,1,0.07764672337453837,129,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,5,1.0,0.8,1.0,5,0.07795199835144058,154,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,5,1.0,0.8,5.0,1,0.0766941741975677,171,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,5,1.0,0.8,5.0,5,0.0769228199157328,183,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,5,1.0,0.8,10.0,1,0.07627145793468167,213,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,5,1.0,0.8,10.0,5,0.0766069307479075,255,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,5,1.0,1.0,1.0,1,0.08295873844402252,122,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,5,1.0,1.0,1.0,5,0.08279403807292736,132,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,5,1.0,1.0,5.0,1,0.08117568858345307,156,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,5,1.0,1.0,5.0,5,0.08115809416062673,181,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,5,1.0,1.0,10.0,1,0.07934285967725324,192,False
__POOL__,5,walk_forward,ZIRP_early,True,0.01,5,1.0,1.0,10.0,5,0.07931417421020247,229,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,3,0.8,0.8,1.0,1,0.07331806192077141,31,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,3,0.8,0.8,1.0,5,0.07209385674573067,35,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,3,0.8,0.8,5.0,1,0.07361162257987314,39,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,3,0.8,0.8,5.0,5,0.07289762003853947,39,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,3,0.8,0.8,10.0,1,0.07350659303371485,54,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,3,0.8,0.8,10.0,5,0.07212310215124906,62,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,3,0.8,1.0,1.0,1,0.07489762977062224,34,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,3,0.8,1.0,1.0,5,0.07334053877662074,34,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,3,0.8,1.0,5.0,1,0.07405869710660891,43,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,3,0.8,1.0,5.0,5,0.07305756884089792,39,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,3,0.8,1.0,10.0,1,0.07428957024728133,54,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,3,0.8,1.0,10.0,5,0.07229539264797882,53,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,3,1.0,0.8,1.0,1,0.07546464380604578,31,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,3,1.0,0.8,1.0,5,0.07394269748664377,34,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,3,1.0,0.8,5.0,1,0.07464950647487398,45,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,3,1.0,0.8,5.0,5,0.07404176577708677,43,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,3,1.0,0.8,10.0,1,0.07462547739620501,45,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,3,1.0,0.8,10.0,5,0.07367510679273445,55,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,3,1.0,1.0,1.0,1,0.07694429722219003,35,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,3,1.0,1.0,1.0,5,0.07524117009767897,35,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,3,1.0,1.0,5.0,1,0.07600921958202816,38,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,3,1.0,1.0,5.0,5,0.07530458627842937,46,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,3,1.0,1.0,10.0,1,0.07522810357819962,49,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,3,1.0,1.0,10.0,5,0.07415555884869866,49,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,5,0.8,0.8,1.0,1,0.07822525494378019,26,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,5,0.8,0.8,1.0,5,0.07292418724499672,35,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,5,0.8,0.8,5.0,1,0.07433277237562791,45,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,5,0.8,0.8,5.0,5,0.07319404914601407,42,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,5,0.8,0.8,10.0,1,0.07281408331034758,49,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,5,0.8,0.8,10.0,5,0.07149181180881897,49,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,5,0.8,1.0,1.0,1,0.08020014088778846,25,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,5,0.8,1.0,1.0,5,0.07558848704561091,33,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,5,0.8,1.0,5.0,1,0.07612057520544228,37,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,5,0.8,1.0,5.0,5,0.0749679293588986,39,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,5,0.8,1.0,10.0,1,0.07417929746087196,50,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,5,0.8,1.0,10.0,5,0.07160394173124716,48,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,5,1.0,0.8,1.0,1,0.0760649053019443,26,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,5,1.0,0.8,1.0,5,0.0752948667993674,26,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,5,1.0,0.8,5.0,1,0.07559548726326086,32,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,5,1.0,0.8,5.0,5,0.07675521603431273,43,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,5,1.0,0.8,10.0,1,0.07656016818431528,43,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,5,1.0,0.8,10.0,5,0.07646175883476905,47,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,5,1.0,1.0,1.0,1,0.08272565856899965,27,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,5,1.0,1.0,1.0,5,0.08256805244392075,25,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,5,1.0,1.0,5.0,1,0.08111380041689582,31,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,5,1.0,1.0,5.0,5,0.08125827051753101,35,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,5,1.0,1.0,10.0,1,0.07941073373048127,38,False
__POOL__,5,walk_forward,ZIRP_early,True,0.05,5,1.0,1.0,10.0,5,0.0785906775956584,45,False
__POOL__,5,walk_forward,ZIRP_early,True,0.1,3,0.8,0.8,1.0,1,0.072963843727125,17,False
__POOL__,5,walk_forward,ZIRP_early,True,0.1,3,0.8,0.8,1.0,5,0.07151958908821908,25,False
__POOL__,5,walk_forward,ZIRP_early,True,0.1,3,0.8,0.8,5.0,1,0.07332822872021957,20,False
__POOL__,5,walk_forward,ZIRP_early,True,0.1,3,0.8,0.8,5.0,5,0.07162709058720611,25,False
__POOL__,5,walk_forward,ZIRP_early,True,0.1,3,0.8,0.8,10.0,1,0.07326806378749125,27,False
__POOL__,5,walk_forward,ZIRP_early,True,0.1,3,0.8,0.8,10.0,5,0.07169689861864276,25,False
__POOL__,5,walk_forward,ZIRP_early,True,0.1,3,0.8,1.0,1.0,1,0.07653335777333803,17,False
__POOL__,5,walk_forward,ZIRP_early,True,0.1,3,0.8,1.0,1.0,5,0.07430277410486034,19,False
__POOL__,5,walk_forward,ZIRP_early,True,0.1,3,0.8,1.0,5.0,1,0.07409000918594146,25,False
__POOL__,5,walk_forward,ZIRP_early,True,0.1,3,0.8,1.0,5.0,5,0.07318209948541862,19,False
__POOL__,5,walk_forward,ZIRP_early,True,0.1,3,0.8,1.0,10.0,1,0.0735912384464361,25,False
__POOL__,5,walk_forward,ZIRP_early,True,0.1,3,0.8,1.0,10.0,5,0.07177544662354561,25,False
__POOL__,5,walk_forward,ZIRP_early,True,0.1,3,1.0,0.8,1.0,1,0.07448831006628621,16,False
