notebook,run_ts,model_kind,is_pooled,validation_scheme,target_kind,security,country,tenor,horizon,fold,regime,sample,config_hash,feature_count,n_obs,dir_acc,dir_coverage,r2_raw,mse_model,mse_rw,mae,ct_r2_oos,cw_stat,cw_pval,dmh_stat,dmh_pval,pt_stat,pt_pval,binom_pval,n_eff,reject_bonferroni,reject_fdr_bh,mtc_N,mtc_family
mean_reversion,2026-06-30T09:07:53.012573+00:00,mean_reversion,False,walk_forward,level_change,NOR_5Y,NOR,5Y,1,ZIRP_late,ZIRP,train,bf4168325708,1,2765,0.48752260397830016,1.0,2.139958036517786e-05,0.0013741873666641574,0.001375154484629295,0.02688252079813427,0.0007032795049192186,1.3232393388637331,0.0928778987802733,0.6659287728342554,0.2527560998292242,0.0,0.5,0.9084470991349398,2765,False,False,,
mean_reversion,2026-06-30T09:07:53.012573+00:00,mean_reversion,False,walk_forward,level_change,NOR_5Y,NOR,5Y,1,ZIRP_late,ZIRP,oos,bf4168325708,1,853,0.4208675263774912,1.0,-0.004065086250629513,0.0004118090935499149,0.0004104519226260258,0.014623740519055439,-0.003306528363190564,-0.7601090034406249,0.7764052843334823,-1.3038141034380006,0.9036754337223039,,,0.9999984647610982,853,False,False,150.0,walk_forward:{horizon×tenor×regime}
mean_reversion,2026-06-30T09:07:53.012573+00:00,mean_reversion,False,walk_forward,level_change,NOR_5Y,NOR,5Y,1,COVID,COVID,train,bf4168325708,1,3618,0.4754007739082366,1.0,0.0001950606043538139,0.0011471163987548528,0.0011477107904919847,0.023972581343619136,0.0005178933073175518,1.1169089383688624,0.13201663122239848,0.5584259292377504,0.288294068264445,1.3886315676581726,0.08247240651787968,0.998541927868976,3618,False,False,,
mean_reversion,2026-06-30T09:07:53.012573+00:00,mean_reversion,False,walk_forward,level_change,NOR_5Y,NOR,5Y,1,COVID,COVID,oos,bf4168325708,1,623,0.45425361155698235,1.0,0.00039257138351656007,0.0008276430505234773,0.0008280172243980737,0.01849117989073148,0.0004518914142980224,1.1493111275345462,0.12521385565842225,1.0838974071395162,0.1394151252481529,0.6960236234537045,0.24320701779451603,0.9899664885862347,623,False,False,150.0,walk_forward:{horizon×tenor×regime}
mean_reversion,2026-06-30T09:07:53.012573+00:00,mean_reversion,False,walk_forward,level_change,NOR_5Y,NOR,5Y,1,Hiking,Hiking,train,bf4168325708,1,4242,0.47053276756247053,1.0,0.00023823067766748363,0.0011000769656067293,0.0011006370534653467,0.023169465755995766,0.0005088760703212403,1.1768925679149689,0.11961919442857849,0.5867958426770544,0.2786860312481642,0.7833626055789725,0.2167071043971147,0.9999420980515705,4242,False,False,,
mean_reversion,2026-06-30T09:07:53.012573+00:00,mean_reversion,False,walk_forward,level_change,NOR_5Y,NOR,5Y,1,Hiking,Hiking,oos,bf4168325708,1,1131,0.46153846153846156,1.0,-0.0034886612606126466,0.002703001415929684,0.0026994867904509296,0.03887743164246755,-0.0013019606138422457,-0.9553151643815153,0.8302908294638501,-1.2591717317382642,0.8958858249845999,,,0.995575251383538,1131,False,False,150.0,walk_forward:{horizon×tenor×regime}
mean_reversion,2026-06-30T09:07:53.012573+00:00,mean_reversion,False,walk_forward,level_change,NOR_10Y,NOR,10Y,1,GFC,GFC,train,bf4168325708,1,974,0.4815195071868583,1.0,0.002399288793519583,0.0017954464446702284,0.0017997987525667362,0.031313110616273475,0.002418219198285776,1.3603513205443687,0.08685938760639722,0.6809577650451748,0.24803011703902159,0.31514949312040363,0.37632407578981686,0.8821093547264838,974,False,False,,
mean_reversion,2026-06-30T09:07:53.012573+00:00,mean_reversion,False,walk_forward,level_change,NOR_10Y,NOR,10Y,1,GFC,GFC,oos,bf4168325708,1,692,0.4508670520231214,1.0,-0.03119506831301666,0.0017545532184856786,0.0017066065823699414,0.032109897490944346,-0.02809472119177836,-0.8783232378661506,0.8101158357414298,-2.6971933650528332,0.996418420826481,,,0.995665644572399,692,False,False,150.0,walk_forward:{horizon×tenor×regime}
mean_reversion,2026-06-30T09:07:53.012573+00:00,mean_reversion,False,walk_forward,level_change,NOR_10Y,NOR,10Y,1,ZIRP_early,ZIRP,train,bf4168325708,1,1666,0.49459783913565425,1.0,7.823864858780283e-05,0.0017602585378990768,0.0017610898799519808,0.031363998562226124,0.0004720611153171683,0.8954552192220764,0.18527189687523316,0.44765467639813794,0.32723033543833707,,,0.6792053703756062,1666,False,False,,
mean_reversion,2026-06-30T09:07:53.012573+00:00,mean_reversion,False,walk_forward,level_change,NOR_10Y,NOR,10Y,1,ZIRP_early,ZIRP,oos,bf4168325708,1,1026,0.449317738791423,1.0,-0.0013938035116087821,0.001046359083891644,0.0010462774853801171,0.02396636293357347,-7.798936005709578e-05,0.1202172657914963,0.45215552042117635,-0.09623080494541267,0.5383219617901572,-0.6141993905261204,0.7304582119630147,0.9994821680409703,1026,False,False,150.0,walk_forward:{horizon×tenor×regime}
mean_reversion,2026-06-30T09:07:53.012573+00:00,mean_reversion,False,walk_forward,level_change,NOR_10Y,NOR,10Y,1,ZIRP_late,ZIRP,train,bf4168325708,1,2692,0.5,1.0,2.6523469913719566e-05,0.001487688479747673,0.0014886539524517088,0.028528389686833012,0.000648554153532932,1.2765916135023332,0.10087323211626131,0.6427728689835233,0.26021312548233944,,,0.507688333366388,2692,False,False,,
