,nb_eurnok,nb_usdnok,nb_i44,nb_polrate,nb_nowa,nb_govt_3y,nb_govt_5y,nb_govt_10y,ssb_kpi_yoy,ssb_kpijae_yoy,ssb_unemp,ecb_dfr,rb_polrate
2007-07-05,7.924,5.8094,90.05,4.5,,,,,,,,,3.5
2007-07-06,7.9125,5.8197,89.96,4.5,,,,,,,,,3.5
2007-07-09,7.913,5.8094,89.94,4.5,,,,,,,,,3.5
2007-07-10,7.966,5.8291,90.45,4.5,,,,,,,,,3.5
2007-07-11,7.9655,5.7918,90.35,4.5,,,,,,,,,3.5
2007-07-12,7.9325,5.7532,89.96,4.5,,,,,,,,,3.5
2007-07-13,7.913,5.7415,89.78,4.5,,,,,,,,,3.5
2007-07-16,7.9025,5.7343,89.71,4.5,,,,,,,,,3.5
2007-07-17,7.8845,5.7254,89.54,4.5,,,,,,,,,3.5
2007-07-18,7.9225,5.7497,89.94,4.5,,,,,,,,,3.5
2007-07-19,7.9035,5.7189,89.66,4.5,,,,,,,,,3.5
2007-07-20,7.902,5.7248,89.7,4.5,,,,,,,,,3.5
2007-07-23,7.912,5.7246,89.81,4.5,,,,,,,,,3.5
2007-07-24,7.9135,5.7207,89.85,4.5,,,,,,,,,3.5
2007-07-25,7.951,5.7855,90.39,4.5,,,,,,,,,3.5
2007-07-26,7.976,5.8126,90.6,4.5,,,,,,,,,3.5
2007-07-27,8.04,5.8897,91.37,4.5,,,,,,,,,3.5
2007-07-30,8.0,5.8569,90.91,4.5,,,,,,,,,3.5
2007-07-31,7.9595,5.8069,90.44,4.5,,,,,0.5,1.4,74.0,,3.5
2007-08-01,7.993,5.8501,90.74,4.5,,,,,,,,,3.5
2007-08-02,7.9635,5.8281,90.48,4.5,,,,,,,,,3.5
2007-08-03,7.9305,5.7912,90.1,4.5,,,,,,,,,3.5
2007-08-06,7.9425,5.7479,89.98,4.5,,,,,,,,,3.5
2007-08-07,7.9765,5.7826,90.38,4.5,,,,,,,,,3.5
2007-08-08,7.9625,5.7724,90.22,4.5,,,,,,,,,3.5
2007-08-09,7.942,5.7848,90.04,4.5,,,,,,,,,3.5
2007-08-10,7.9985,5.8597,90.74,4.5,,,,,,,,,3.5
2007-08-13,7.9845,5.849,90.55,4.5,,,,,,,,,3.5
2007-08-14,7.975,5.8679,90.49,4.5,,,,,,,,,3.5
2007-08-15,7.991,5.9298,90.7,4.5,,,,,,,,,3.5
2007-08-16,8.035,5.994,91.2,4.75,,,,,,,,,3.5
2007-08-17,8.0375,5.9741,91.24,4.75,,,,,,,,,3.5
2007-08-20,7.991,5.9298,90.79,4.75,,,,,,,,,3.5
2007-08-21,7.9985,5.9213,90.73,4.75,,,,,,,,,3.5
2007-08-22,7.992,5.9231,90.69,4.75,,,,,,,,,3.5
2007-08-23,7.9645,5.8675,90.31,4.75,,,,,,,,,3.5
2007-08-24,7.954,5.8421,90.1,4.75,,,,,,,,,3.5
2007-08-27,7.9515,5.8219,90.06,4.75,,,,,,,,,3.5
2007-08-28,7.9475,5.8164,89.98,4.75,,,,,,,,,3.5
2007-08-29,7.9565,5.8371,90.1,4.75,,,,,,,,,3.5
2007-08-30,7.959,5.8479,90.18,4.75,,,,,,,,,3.5
2007-08-31,7.944,5.7964,89.91,4.75,,,,,0.4,1.9,69.0,,3.5
2007-09-03,7.9315,5.8183,89.9,4.75,,,,,,,,,3.5
2007-09-04,7.929,5.8387,89.91,4.75,,,,,,,,,3.5
2007-09-05,7.9105,5.8217,89.67,4.75,,,,,,,,,3.5
2007-09-06,7.9075,5.785,89.61,4.75,,,,,,,,,3.5
2007-09-07,7.9085,5.7743,89.63,4.75,,,,,,,,,3.5
2007-09-10,7.896,5.7238,89.26,4.75,,,,,,,,,3.5
2007-09-11,7.8515,5.6796,88.83,4.75,,,,,,,,,3.5
2007-09-12,7.8325,5.641,88.57,4.75,,,,,,,,,3.75
2007-09-13,7.8345,5.6375,88.63,4.75,,,,,,,,,3.75
2007-09-14,7.8275,5.6475,88.57,4.75,,,,,,,,,3.75
2007-09-17,7.802,5.6223,88.2,4.75,,,,,,,,,3.75
2007-09-18,7.807,5.6299,88.23,4.75,,,,,,,,,3.75
2007-09-19,7.7775,5.5653,87.85,4.75,,,,,,,,,3.75
2007-09-20,7.7815,5.5463,87.95,4.75,,,,,,,,,3.75
2007-09-21,7.7865,5.5424,88.0,4.75,,,,,,,,,3.75
2007-09-24,7.783,5.5148,87.92,4.75,,,,,,,,,3.75
2007-09-25,7.806,5.5338,88.1,4.75,,,,,,,,,3.75
2007-09-26,7.771,5.5008,87.67,4.75,,,,,,,,,3.75
2007-09-27,7.75,5.4654,87.38,5.0,,,,,,,,,3.75
2007-09-28,7.7185,5.4436,87.08,5.0,,,,,,,,,3.75
2007-09-30,,,,,,,,,-0.4,1.7,61.0,,
2007-10-01,7.6875,5.4016,86.68,5.0,,,,,,,,,3.75
2007-10-02,7.6965,5.4335,86.89,5.0,,,,,,,,,3.75
2007-10-03,7.699,5.4237,86.86,5.0,,,,,,,,,3.75
2007-10-04,7.693,5.4525,86.97,5.0,,,,,,,,,3.75
2007-10-05,7.653,5.4138,86.54,5.0,,,,,,,,,3.75
2007-10-08,7.67,5.444,86.85,5.0,,,,,,,,,3.75
2007-10-09,7.7055,5.4894,87.31,5.0,,,,,,,,,3.75
2007-10-10,7.697,5.4411,87.09,5.0,,,,,,,,,3.75
2007-10-11,7.6815,5.4099,86.88,5.0,,,,,,,,,3.75
2007-10-12,7.649,5.3969,86.51,5.0,,,,,,,,,3.75
2007-10-15,7.661,5.3852,86.62,5.0,,,,,,,,,3.75
2007-10-16,7.666,5.4177,86.67,5.0,,,,,,,,,3.75
2007-10-17,7.672,5.4028,86.7,5.0,,,,,,,,,3.75
2007-10-18,7.6705,5.3644,86.54,5.0,,,,,,,,,3.75
2007-10-19,7.6715,5.3692,86.62,5.0,,,,,,,,,3.75
2007-10-22,7.7335,5.4592,87.38,5.0,,,,,,,,,3.75
2007-10-23,7.69,5.395,86.88,5.0,,,,,,,,,3.75
2007-10-24,7.7455,5.4431,87.52,5.0,,,,,,,,,3.75
2007-10-25,7.73,5.4022,87.27,5.0,,,,,,,,,3.75
2007-10-26,7.7095,5.3598,86.96,5.0,,,,,,,,,3.75
2007-10-29,7.722,5.3659,87.12,5.0,,,,,,,,,3.75
2007-10-30,7.721,5.3592,87.13,5.0,,,,,,,,,3.75
2007-10-31,7.791,5.3928,87.81,5.0,,,,,-0.2,1.4,71.0,,4.0
2007-11-01,7.8295,5.4285,88.34,5.0,,,,,,,,,4.0
2007-11-02,7.843,5.4168,88.36,5.0,,,,,,,,,4.0
2007-11-05,7.8155,5.3945,88.03,5.0,,,,,,,,,4.0
2007-11-06,7.78,5.3482,87.59,5.0,,,,,,,,,4.0
2007-11-07,7.766,5.2751,87.23,5.0,,,,,,,,,4.0
2007-11-08,7.741,5.2782,87.0,5.0,,,,,,,,,4.0
2007-11-09,7.8115,5.3201,87.71,5.0,,,,,,,,,4.0
2007-11-12,7.874,5.4009,88.44,5.0,,,,,,,,,4.0
2007-11-13,7.909,5.4145,88.81,5.0,,,,,,,,,4.0
2007-11-14,7.9275,5.3929,88.9,5.0,,,,,,,,,4.0
2007-11-15,7.9935,5.4604,89.62,5.0,,,,,,,,,4.0
2007-11-16,8.0315,5.4819,90.0,5.0,,,,,,,,,4.0
2007-11-19,8.078,5.5125,90.49,5.0,,,,,,,,,4.0
2007-11-20,7.995,5.4075,89.28,5.0,,,,,,,,,4.0
2007-11-21,8.0415,5.4283,89.67,5.0,,,,,,,,,4.0
2007-11-22,8.0255,5.412,89.46,5.0,,,,,,,,,4.0
2007-11-23,8.0485,5.4349,89.77,5.0,,,,,,,,,4.0
2007-11-26,8.0375,5.4143,89.66,5.0,,,,,,,,,4.0
2007-11-27,8.08,5.4323,89.99,5.0,,,,,,,,,4.0
2007-11-28,8.1075,5.4977,90.51,5.0,,,,,,,,,4.0
2007-11-29,8.0925,5.4909,90.35,5.0,,,,,,,,,4.0
2007-11-30,8.114,5.4969,90.57,5.0,,,,,1.5,1.5,68.0,,4.0
2007-12-03,8.102,5.5243,90.58,5.0,,,,,,,,,4.0
2007-12-04,8.109,5.501,90.43,5.0,,,,,,,,,4.0
2007-12-05,8.07,5.4823,90.0,5.0,,,,,,,,,4.0
2007-12-06,8.046,5.5284,90.03,5.0,,,,,,,,,4.0
2007-12-07,8.017,5.4727,89.57,5.0,,,,,,,,,4.0
2007-12-10,7.992,5.4301,89.17,5.0,,,,,,,,,4.0
2007-12-11,7.9975,5.4509,89.34,5.0,,,,,,,,,4.0
2007-12-12,7.9565,5.4218,88.81,5.0,,,,,,,,,4.0
2007-12-13,7.932,5.4022,88.48,5.25,,,,,,,,,4.0
2007-12-14,7.975,5.4966,89.2,5.25,,,,,,,,,4.0
2007-12-17,7.978,5.543,89.35,5.25,,,,,,,,,4.0
2007-12-18,8.026,5.5674,89.89,5.25,,,,,,,,,4.0
2007-12-19,8.0385,5.5881,90.01,5.25,,,,,,,,,4.0
2007-12-20,8.03,5.5962,89.96,5.25,,,,,,,,,4.0
2007-12-21,8.034,5.5869,89.97,5.25,,,,,,,,,4.0
2007-12-27,7.9955,5.5081,89.34,5.25,,,,,,,,,4.0
2007-12-28,7.974,5.4274,88.88,5.25,,,,,,,,,4.0
2007-12-31,7.961,5.411,88.76,5.25,,,,,2.8,1.8,67.0,,
2008-01-02,7.9855,5.4368,89.02,5.25,,,,,,,,,4.0
2008-01-03,7.925,5.3718,88.32,5.25,,,,,,,,,4.0
2008-01-04,7.865,5.3405,87.78,5.25,,,,,,,,,4.0
2008-01-07,7.8685,5.3444,87.78,5.25,,,,,,,,,4.0
2008-01-08,7.8895,5.3652,88.04,5.25,,,,,,,,,4.0
2008-01-09,7.891,5.3753,88.04,5.25,,,,,,,,,4.0
2008-01-10,7.839,5.3465,87.45,5.25,,,,,,,,,4.0
2008-01-11,7.8185,5.2856,87.01,5.25,,,,,,,,,4.0
2008-01-14,7.8275,5.2551,86.97,5.25,,,,,,,,,4.0
2008-01-15,7.833,5.262,87.12,5.25,,,,,,,,,4.0
2008-01-16,7.942,5.3691,88.41,5.25,,,,,,,,,4.0
2008-01-17,7.954,5.4142,88.73,5.25,,,,,,,,,4.0
2008-01-18,7.9915,5.446,89.09,5.25,,,,,,,,,4.0
2008-01-21,8.0265,5.5424,89.68,5.25,,,,,,,,,4.0
2008-01-22,8.044,5.5499,89.78,5.25,,,,,,,,,4.0
2008-01-23,8.063,5.5325,89.89,5.25,,,,,,,,,4.0
2008-01-24,8.036,5.4805,89.55,5.25,,,,,,,,,4.0
2008-01-25,8.024,5.4566,89.45,5.25,,,,,,,,,4.0
2008-01-28,8.0655,5.4663,89.81,5.25,,,,,,,,,4.0
2008-01-29,8.035,5.439,89.54,5.25,,,,,,,,,4.0
2008-01-30,8.045,5.4321,89.61,5.25,,,,,,,,,4.0
2008-01-31,8.076,5.4311,89.8,5.25,,,,,3.6,1.9,73.0,,4.0
2008-02-01,8.0265,5.3909,89.28,5.25,,,,,,,,,4.0
2008-02-04,8.029,5.4144,89.45,5.25,,,,,,,,,4.0
2008-02-05,8.0095,5.4531,89.48,5.25,,,,,,,,,4.0
2008-02-06,8.0555,5.5095,90.03,5.25,,,,,,,,,4.0
2008-02-07,8.07,5.5392,90.18,5.25,,,,,,,,,4.0
2008-02-08,8.0245,5.5292,89.85,5.25,,,,,,,,,4.0
2008-02-11,8.0265,5.5195,89.8,5.25,,,,,,,,,4.0
2008-02-12,8.003,5.5049,89.57,5.25,,,,,,,,,4.0
2008-02-13,7.983,5.4731,89.39,5.25,,,,,,,,,4.0
2008-02-14,7.951,5.4362,89.04,5.25,,,,,,,,,4.0
2008-02-15,7.9255,5.401,88.66,5.25,,,,,,,,,4.0
2008-02-18,7.915,5.4079,88.6,5.25,,,,,,,,,4.0
2008-02-19,7.8605,5.332,87.79,5.25,,,,,,,,,4.0
2008-02-20,7.877,5.3746,88.05,5.25,,,,,,,,,4.25
2008-02-21,7.8615,5.3349,87.82,5.25,,,,,,,,,4.25
2008-02-22,7.8895,5.3135,88.01,5.25,,,,,,,,,4.25
2008-02-25,7.881,5.3189,87.97,5.25,,,,,,,,,4.25
2008-02-26,7.8845,5.3009,88.01,5.25,,,,,,,,,4.25
2008-02-27,7.854,5.2207,87.46,5.25,,,,,,,,,4.25
2008-02-28,7.8665,5.2024,87.45,5.25,,,,,,,,,4.25
2008-02-29,7.914,5.2179,87.84,5.25,,,,,3.8,2.2,66.0,,4.25
2008-03-03,7.925,5.2128,87.93,5.25,,,,,,,,,4.25
2008-03-04,7.8535,5.1647,87.16,5.25,,,,,,,,,4.25
2008-03-05,7.8565,5.1701,87.15,5.25,,,,,,,,,4.25
2008-03-06,7.834,5.1139,86.79,5.25,,,,,,,,,4.25
2008-03-07,7.9145,5.1336,87.45,5.25,,,,,,,,,4.25
2008-03-10,7.8855,5.1405,87.25,5.25,,,,,,,,,4.25
2008-03-11,7.878,5.1226,87.1,5.25,,,,,,,,,4.25
2008-03-12,7.8905,5.0982,87.08,5.25,,,,,,,,,4.25
2008-03-13,7.9005,5.0719,87.0,5.25,,,,,,,,,4.25
2008-03-14,7.9885,5.1337,87.98,5.25,,,,,,,,,4.25
2008-03-17,8.057,5.1091,88.21,5.25,,,,,,,,,4.25
2008-03-18,8.0675,5.1163,88.42,5.25,,,,,,,,,4.25
2008-03-19,8.0325,5.1078,88.16,5.25,,,,,,,,,4.25
2008-03-20,,,,,,,,,,,,,4.25
2008-03-25,8.0865,5.194,88.91,5.25,,,,,,,,,4.25
2008-03-26,8.0475,5.1225,88.28,5.25,,,,,,,,,4.25
2008-03-27,8.017,5.0786,87.88,5.25,,,,,,,,,4.25
2008-03-28,8.0475,5.0946,88.12,5.25,,,,,,,,,4.25
2008-03-31,8.051,5.0917,88.05,5.25,,,,,3.2,2.2,66.0,,4.25
2008-04-01,8.072,5.1545,88.55,5.25,,,,,,,,,4.25
2008-04-02,8.065,5.1593,88.59,5.25,,,,,,,,,4.25
2008-04-03,8.003,5.1546,88.14,5.25,,,,,,,,,4.25
2008-04-04,7.998,5.0871,87.78,5.25,,,,,,,,,4.25
2008-04-07,7.9685,5.0777,87.5,5.25,,,,,,,,,4.25
2008-04-08,7.9565,5.0698,87.3,5.25,,,,,,,,,4.25
2008-04-09,7.941,5.0496,87.07,5.25,,,,,,,,,4.25
2008-04-10,7.927,4.9934,86.73,5.25,,,,,,,,,4.25
2008-04-11,7.9415,5.0158,86.89,5.25,,,,,,,,,4.25
2008-04-14,7.9445,5.0063,86.9,5.25,,,,,,,,,4.25
2008-04-15,7.9105,4.9978,86.51,5.25,,,,,,,,,4.25
2008-04-16,7.8985,4.9589,86.26,5.25,,,,,,,,,4.25
2008-04-17,7.9105,4.9839,86.52,5.25,,,,,,,,,4.25
2008-04-18,7.951,5.0387,87.09,5.25,,,,,,,,,4.25
2008-04-21,7.9445,4.9972,86.83,5.25,,,,,,,,,4.25
2008-04-22,7.923,4.9733,86.6,5.25,,,,,,,,,4.25
2008-04-23,7.925,4.9718,86.65,5.25,,,,,,,,,4.25
2008-04-24,7.9595,5.0476,87.29,5.5,,,,,,,,,4.25
2008-04-25,8.024,5.1449,88.23,5.5,,,,,,,,,4.25
2008-04-28,7.9655,5.0969,87.55,5.5,,,,,,,,,4.25
2008-04-29,7.98,5.1249,87.74,5.5,,,,,,,,,4.25
2008-04-30,7.974,5.1313,87.69,5.5,,,,,3.2,2.3,67.0,,4.25
2008-05-02,7.926,5.1274,87.37,5.5,,,,,,,,,4.25
2008-05-05,7.915,5.1197,87.2,5.5,,,,,,,,,4.25
2008-05-06,7.869,5.0676,86.61,5.5,,,,,,,,,4.25
2008-05-07,7.8545,5.0904,86.64,5.5,,,,,,,,,4.25
2008-05-08,7.874,5.1306,86.9,5.5,,,,,,,,,4.25
2008-05-09,7.844,5.0744,86.44,5.5,,,,,,,,,4.25
2008-05-12,,,,,,,,,,,,,4.25
2008-05-13,7.846,5.0708,86.44,5.5,,,,,,,,,4.25
2008-05-14,7.844,5.0806,86.36,5.5,,,,,,,,,4.25
2008-05-15,7.859,5.0788,86.45,5.5,,,,,,,,,4.25
2008-05-16,7.856,5.069,86.47,5.5,,,,,,,,,4.25
2008-05-19,7.7885,5.0,85.72,5.5,,,,,,,,,4.25
2008-05-20,7.819,4.9997,85.97,5.5,,,,,,,,,4.25
2008-05-21,7.855,4.9864,86.2,5.5,,,,,,,,,4.25
2008-05-22,7.8545,4.9854,86.22,5.5,,,,,,,,,4.25
2008-05-23,7.901,5.0191,86.76,5.5,,,,,,,,,4.25
2008-05-26,7.8895,5.0057,86.58,5.5,,,,,,,,,4.25
2008-05-27,7.876,4.9975,86.44,5.5,,,,,,,,,4.25
2008-05-28,7.8655,5.024,86.43,5.5,,,,,,,,,4.25
2008-05-29,7.876,5.0646,86.78,5.5,,,,,,,,,4.25
2008-05-30,7.908,5.0993,87.2,5.5,,,,,,,,,4.25
2008-05-31,,,,,,,,,3.1,2.3,70.0,,
2008-06-02,7.9425,5.1173,87.52,5.5,,,,,,,,,4.25
2008-06-03,7.9615,5.1058,87.65,5.5,,,,,,,,,4.25
2008-06-04,7.9755,5.1568,87.94,5.5,,,,,,,,,4.25
2008-06-05,7.968,5.1734,87.92,5.5,,,,,,,,,4.25
2008-06-06,7.9415,5.0917,87.26,5.5,,,,,,,,,
2008-06-09,7.937,5.0285,86.9,5.5,,,,,,,,,4.25
2008-06-10,7.969,5.1327,87.68,5.5,,,,,,,,,4.25
2008-06-11,7.99,5.1499,87.89,5.5,,,,,,,,,4.25
2008-06-12,8.0375,5.2134,88.48,5.5,,,,,,,,,4.25
2008-06-13,8.05,5.2491,88.75,5.5,,,,,,,,,4.25
2008-06-16,8.031,5.195,88.42,5.5,,,,,,,,,4.25
2008-06-17,8.0235,5.1841,88.31,5.5,,,,,,,,,4.25
2008-06-18,8.0405,5.1898,88.45,5.5,,,,,,,,,4.25
2008-06-19,8.0365,5.1912,88.49,5.5,,,,,,,,,4.25
2008-06-20,8.0435,5.1528,88.38,5.5,,,,,,,,,
2008-06-23,8.013,5.1627,88.12,5.5,,,,,,,,,4.25
2008-06-24,7.9745,5.1224,87.62,5.5,,,,,,,,,4.25
2008-06-25,7.9405,5.0904,87.22,5.5,,,,,,,,,4.25
2008-06-26,7.959,5.0594,87.25,5.75,,,,,,,,,4.25
2008-06-27,7.979,5.0667,87.45,5.75,,,,,,,,,4.25
2008-06-30,8.009,5.0806,87.71,5.75,,,,,3.4,2.5,77.0,,4.25
2008-07-01,8.004,5.0739,87.62,5.75,,,,,,,,,4.25
2008-07-02,8.04,5.0867,87.94,5.75,,,,,,,,,4.25
2008-07-03,8.0475,5.0661,87.89,5.75,,,,,,,,,4.25
2008-07-04,7.986,5.096,87.69,5.75,,,,,,,,,4.25
2008-07-07,7.9855,5.1022,87.63,5.75,,,,,,,,,4.25
2008-07-08,8.0135,5.1084,87.95,5.75,,,,,,,,,4.25
2008-07-09,8.048,5.1212,88.29,5.75,,,,,,,,3.25,4.5
2008-07-10,8.0605,5.1315,88.49,5.75,,,,,,,,,4.5
2008-07-11,8.0605,5.0903,88.23,5.75,,,,,,,,,4.5
2008-07-14,8.0525,5.0814,88.18,5.75,,,,,,,,,4.5
2008-07-15,8.037,5.0263,87.87,5.75,,,,,,,,,4.5
2008-07-16,8.066,5.0768,88.36,5.75,,,,,,,,,4.5
2008-07-17,8.064,5.088,88.44,5.75,,,,,,,,,4.5
2008-07-18,8.059,5.0955,88.44,5.75,,,,,,,,,4.5
2008-07-21,8.0585,5.0817,88.34,5.75,,,,,,,,,4.5
2008-07-22,8.0555,5.0603,88.21,5.75,,,,,,,,,4.5
2008-07-23,8.09,5.1394,88.81,5.75,,,,,,,,,4.5
2008-07-24,8.1,5.1668,89.02,5.75,,,,,,,,,4.5
2008-07-25,8.0815,5.1363,88.76,5.75,,,,,,,,,4.5
2008-07-28,8.075,5.1283,88.61,5.75,,,,,,,,,4.5
2008-07-29,8.0725,5.1401,88.66,5.75,,,,,,,,,4.5
2008-07-30,8.043,5.1594,88.53,5.75,,,,,,,,,4.5
2008-07-31,8.0205,5.1377,88.21,5.75,,,,,4.3,2.9,79.0,,4.5
2008-08-01,7.996,5.1342,88.02,5.75,,,,,,,,,4.5
2008-08-04,7.9995,5.1391,88.0,5.75,,,,,,,,,4.5
2008-08-05,8.0315,5.186,88.4,5.75,,,,,,,,,4.5
2008-08-06,8.028,5.1867,88.37,5.75,,,,,,,,,4.5
2008-08-07,7.997,5.169,88.03,5.75,,,,,,,,,4.5
2008-08-08,7.9915,5.3015,88.49,5.75,,,,,,,,,4.5
2008-08-11,7.9975,5.3274,88.66,5.75,,,,,,,,,4.5
2008-08-12,8.012,5.3747,88.96,5.75,,,,,,,,,4.5
2008-08-13,7.996,5.3654,88.75,5.75,,,,,,,,,4.5
2008-08-14,8.006,5.3706,88.81,5.75,,,,,,,,,4.5
2008-08-15,7.9665,5.4087,88.63,5.75,,,,,,,,,4.5
2008-08-18,7.974,5.423,88.8,5.75,,,,,,,,,4.5
2008-08-19,7.9525,5.4183,88.57,5.75,,,,,,,,,4.5
2008-08-20,7.956,5.3998,88.48,5.75,,,,,,,,,4.5
2008-08-21,7.945,5.3632,88.31,5.75,,,,,,,,,4.5
2008-08-22,7.9335,5.3576,88.17,5.75,,,,,,,,,4.5
2008-08-25,7.933,5.3721,88.21,5.75,,,,,,,,,4.5
2008-08-26,7.9155,5.4223,88.17,5.75,,,,,,,,,4.5
2008-08-27,7.926,5.3674,88.04,5.75,,,,,,,,,4.5
2008-08-28,7.917,5.3598,87.8,5.75,,,,,,,,,4.5
2008-08-29,7.9435,5.3909,88.12,5.75,,,,,,,,,4.5
2008-08-31,,,,,,,,,4.5,2.7,74.0,,
2008-09-01,7.9635,5.4466,88.4,5.75,,,,,,,,,4.5
2008-09-02,8.0065,5.5156,88.95,5.75,,,,,,,,,4.5
2008-09-03,8.011,5.5474,89.01,5.75,,,,,,,,,4.5
2008-09-04,8.022,5.537,89.07,5.75,,,,,,,,,4.5
2008-09-05,8.0065,5.6198,89.24,5.75,,,,,,,,,4.5
2008-09-08,7.9975,5.6265,89.27,5.75,,,,,,,,,4.5
2008-09-09,8.033,5.6794,89.79,5.75,,,,,,,,,4.5
2008-09-10,8.06,5.7187,90.03,5.75,,,,,,,,,4.75
2008-09-11,8.097,5.811,90.73,5.75,,,,,,,,,4.75
2008-09-12,8.1165,5.7703,90.78,5.75,,,,,,,,,4.75
2008-09-15,8.183,5.7826,91.36,5.75,,,,,,,,,4.75
2008-09-16,8.246,5.7798,91.67,5.75,,,,,,,,,4.75
2008-09-17,8.29,5.8282,92.35,5.75,,,,,,,,,4.75
2008-09-18,8.334,5.7468,92.37,5.75,,,,,,,,,4.75
2008-09-19,8.258,5.8008,92.13,5.75,,,,,,,,,4.75
2008-09-22,8.1675,5.6053,90.66,5.75,,,,,,,,,4.75
2008-09-23,8.215,5.5767,90.89,5.75,,,,,,,,,4.75
2008-09-24,8.259,5.6222,91.32,5.75,,,,,,,,,4.75
2008-09-25,8.271,5.6265,91.38,5.75,,,,,,,,,4.75
2008-09-26,8.268,5.6475,91.37,5.75,,,,,,,,,4.75
2008-09-29,8.308,5.79,92.13,5.75,,,,,,,,,4.75
2008-09-30,8.333,5.8261,92.34,5.75,,,,,5.3,3.1,84.0,,4.75
2008-10-01,8.26,5.8661,91.94,5.75,,,,,,,,,4.75
2008-10-02,8.291,5.9635,92.5,5.75,,,,,,,,,4.75
2008-10-03,8.292,5.9939,92.58,5.75,,,,,,,,,4.75
2008-10-06,8.348,6.1229,93.4,5.75,,,,,,,,,4.75
2008-10-07,8.381,6.148,93.8,5.75,,,,,,,,,4.75
2008-10-08,8.3975,6.1157,93.48,5.75,,,,,,,,2.75,4.75
2008-10-09,8.364,6.1131,93.16,5.75,,,,,,,,3.25,4.75
2008-10-10,8.4175,6.1989,93.63,5.75,,,,,,,,,4.75
2008-10-13,8.4285,6.1797,93.84,5.75,,,,,,,,,4.75
2008-10-14,8.4375,6.1355,94.03,5.75,,,,,,,,,4.75
2008-10-15,8.6035,6.3145,95.69,5.75,,,,,,,,3.25,4.25
2008-10-16,8.9,6.5892,98.46,5.25,,,,,,,,,4.25
2008-10-17,8.895,6.6361,98.75,5.25,,,,,,,,,4.25
2008-10-20,8.787,6.5457,97.74,5.25,,,,,,,,,4.25
2008-10-21,8.894,6.7461,99.04,5.25,,,,,,,,,4.25
2008-10-22,9.0135,7.0182,100.35,5.25,,,,,,,,,4.25
2008-10-23,9.155,7.1468,101.71,5.25,,,,,,,,,4.25
2008-10-24,8.8,6.9863,98.43,5.25,,,,,,,,,4.25
2008-10-27,8.815,7.0746,98.77,5.25,,,,,,,,,4.25
2008-10-28,8.55,6.8258,96.09,5.25,,,,,,,,,4.25
2008-10-29,8.554,6.6985,95.98,5.25,,,,,,,,,3.75
2008-10-30,8.52,6.5362,95.58,4.75,,,,,,,,,3.75
2008-10-31,8.53,6.6865,95.98,4.75,,,,,5.4,3.4,83.0,,3.75
2008-11-03,8.48,6.6136,95.44,4.75,,,,,,,,,3.75
2008-11-04,8.5615,6.6782,96.35,4.75,,,,,,,,,3.75
2008-11-05,8.66,6.7288,97.4,4.75,,,,,,,,,3.75
2008-11-06,8.718,6.8269,98.05,4.75,,,,,,,,,3.75
2008-11-07,8.721,6.8368,97.84,4.75,,,,,,,,,3.75
2008-11-10,8.689,6.7404,97.37,4.75,,,,,,,,,3.75
2008-11-11,8.744,6.8597,97.95,4.75,,,,,,,,,3.75
2008-11-12,8.7825,7.0092,98.46,4.75,,,,,,,,2.75,3.75
2008-11-13,8.867,7.0794,99.13,4.75,,,,,,,,,3.75
2008-11-14,8.7525,6.9053,97.62,4.75,,,,,,,,,3.75
2008-11-17,8.792,6.9447,98.13,4.75,,,,,,,,,3.75
2008-11-18,8.9,7.0339,99.02,4.75,,,,,,,,,3.75
2008-11-19,8.87,7.0207,98.68,4.75,,,,,,,,,3.75
2008-11-20,8.87,7.0722,98.55,4.75,,,,,,,,,3.75
2008-11-21,8.927,7.0838,98.83,4.75,,,,,,,,,3.75
2008-11-24,8.938,6.9976,98.56,4.75,,,,,,,,,3.75
2008-11-25,9.0815,7.0888,100.23,4.75,,,,,,,,,3.75
2008-11-26,9.034,6.9842,99.68,4.75,,,,,,,,,3.75
2008-11-27,8.88,6.8837,98.26,4.75,,,,,,,,,3.75
2008-11-28,8.92,7.0087,98.94,4.75,,,,,,,,,3.75
2008-11-30,,,,,,,,,3.1,2.7,80.0,,
2008-12-01,8.8915,7.0523,98.56,4.75,,,,,,,,,3.75
2008-12-02,8.965,7.0607,98.95,4.75,,,,,,,,,3.75
2008-12-03,8.905,7.0546,98.4,4.75,,,,,,,,,3.75
2008-12-04,9.0365,7.1605,99.61,4.75,,,,,,,,,3.75
2008-12-05,9.142,7.2183,100.42,4.75,,,,,,,,,3.75
2008-12-08,9.127,7.1005,100.28,4.75,,,,,,,,,3.75
2008-12-09,9.15,7.1273,100.37,4.75,,,,,,,,,3.75
2008-12-10,9.1285,7.0627,99.87,4.75,,,,,,,,2.0,2.0
2008-12-11,9.2065,6.9667,100.16,4.75,,,,,,,,,2.0
2008-12-12,9.211,6.9048,99.81,4.75,,,,,,,,,2.0
2008-12-15,9.322,6.9001,100.33,4.75,,,,,,,,,2.0
2008-12-16,9.515,6.9503,101.82,4.75,,,,,,,,,2.0
2008-12-17,9.515,6.7679,101.16,4.75,,,,,,,,,2.0
2008-12-18,9.865,6.7495,103.6,3.0,,,,,,,,,2.0
2008-12-19,9.8335,7.0542,104.84,3.0,,,,,,,,,2.0
2008-12-22,9.855,7.0544,104.95,3.0,,,,,,,,,2.0
