notebook,run_ts,model_kind,is_pooled,validation_scheme,target_kind,security,country,tenor,horizon,fold,regime,sample,config_hash,feature_count,n_obs,dir_acc,dir_coverage,r2_raw,mse_model,mse_rw,mae,ct_r2_oos,cw_stat,cw_pval,dmh_stat,dmh_pval,pt_stat,pt_pval,binom_pval,n_eff,lookback,reject_bonferroni,reject_fdr_bh,mtc_N,mtc_family
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_10Y,NOR,10Y,5,GFC,GFC,train,6e63a9429d93,1,965,0.49740932642487046,1.0,0.008330912270385071,0.008828719322893006,0.00890315120207254,0.06858170035055558,0.00836017242548992,1.0229674943621623,0.15316160757535457,0.5170772197975863,0.3026104340245714,0.28025504272335067,0.3896409199450651,0.5765717153483554,193,5,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_10Y,NOR,10Y,5,GFC,GFC,oos,6e63a9429d93,1,692,0.49277456647398843,1.0,-0.004472657090346388,0.009208370211351506,0.009284667261560695,0.07543232309660673,0.00821753198685593,1.27391794421705,0.10134624912633239,0.6249589307650346,0.2661021627525234,0.3318536534173835,0.3699998840936497,0.6620687000548,138,5,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_10Y,NOR,10Y,5,ZIRP_early,ZIRP,train,6e63a9429d93,1,1657,0.5214242607121303,1.0,0.009165531512789982,0.008945767155066434,0.009047558880506942,0.07136580034773399,0.011250739208762628,2.0618140364596726,0.01961272209785969,1.043817764130021,0.14836102964093864,2.3383997215253864,0.00968326108706008,0.04273382545919205,331,5,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_10Y,NOR,10Y,5,ZIRP_early,ZIRP,oos,6e63a9429d93,1,1026,0.5077972709551657,1.0,-0.004875582030834158,0.005604328217367574,0.005614473771929826,0.05799679184334729,0.0018070357035018247,1.2051316877862224,0.1140762343231132,0.1511013837268997,0.43996273624829396,0.1539498776663092,0.4388246280755925,0.31979820596019193,205,5,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_10Y,NOR,10Y,5,ZIRP_late,ZIRP,train,6e63a9429d93,1,2628,0.5243531202435312,1.0,0.002833553788794352,0.007764512521098896,0.007816180899923898,0.06662632735275233,0.00661043794745142,1.658435436268604,0.04861480452703648,0.8284038969933569,0.20375852728863209,2.498001661752099,0.006244780417484774,0.006610227179515237,526,60,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_10Y,NOR,10Y,5,ZIRP_late,ZIRP,oos,6e63a9429d93,1,782,0.4948849104859335,1.0,-0.012651534469164671,0.0038985294854621652,0.0038498937212276215,0.049582827899769324,-0.012633014767751805,-0.41894237508860965,0.662370876509195,-0.988777302724414,0.8384608301782107,-1.202327639909351,0.8853816939204822,0.6262011261667381,156,60,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_10Y,NOR,10Y,5,COVID,COVID,train,6e63a9429d93,1,3410,0.5234604105571847,1.0,0.002041439730738115,0.006865250080246512,0.00689583549706745,0.06262425141693269,0.004435346062698908,1.5030731692740262,0.06641008839872997,0.7510620589367833,0.22633357466573176,2.674427311696653,0.003742850096319139,0.0032321228842143008,682,60,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_10Y,NOR,10Y,5,COVID,COVID,oos,6e63a9429d93,1,542,0.46309963099630996,1.0,0.01529101362655283,0.006354842166142253,0.0064536811623616235,0.06199764227860375,0.015315134685581766,1.3632303344895254,0.08640496493132233,0.9896754044043792,0.16138761085886827,-0.30607459126822933,0.6202260733161867,0.9609375046816216,108,60,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_10Y,NOR,10Y,5,Hiking,Hiking,train,6e63a9429d93,1,3952,0.5247975708502024,1.0,0.004175565531727932,0.006798583755578642,0.0068408157578441296,0.06258528263697125,0.006173533063956849,1.8637574539994977,0.031177886501836283,0.9329102422899732,0.17546165946902295,3.8422917266976224,6.094541777312834e-05,0.0009596212939003414,790,60,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_10Y,NOR,10Y,5,Hiking,Hiking,oos,6e63a9429d93,1,1127,0.4862466725820763,1.0,-0.016215488892103558,0.01418815456051872,0.014084059449866905,0.09249091178481808,-0.00739098773491742,-0.7189252591096381,0.7639065139015899,-1.179688746363166,0.8808133953560084,-0.5286480980354555,0.7014752060347254,0.8297561902114149,225,60,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_15Y,NOR,15Y,5,GFC,GFC,train,6e63a9429d93,1,940,0.48723404255319147,1.0,0.0038681307472909765,0.009095271655614348,0.009130960904255315,0.07011266945711346,0.0039085972457000295,0.7623542868650722,0.2229242908212472,0.3837203205659548,0.3506363075249443,-0.2158511212274212,0.5854481007558013,0.7925742329442309,188,20,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_15Y,NOR,15Y,5,GFC,GFC,oos,6e63a9429d93,1,697,0.509325681492109,1.0,-0.012747913345012352,0.009349485793042631,0.009346969153515065,0.07358195207959617,-0.0002692465853082471,0.3274997068221675,0.37164498233418075,-0.02054443283986078,0.5081925222953974,1.8932218305335007,0.029164187717751533,0.3247383884625691,139,20,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_15Y,NOR,15Y,5,ZIRP_early,ZIRP,train,6e63a9429d93,1,1652,0.5084745762711864,1.0,0.011012924710640859,0.009023841346785393,0.009140861531476996,0.0710696933221533,0.012801876966261672,2.07666793101357,0.01891610919439002,1.0636925051004245,0.1438117844924842,1.1016703031440245,0.13530251601817456,0.25325785675883655,330,5,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_15Y,NOR,15Y,5,ZIRP_early,ZIRP,oos,6e63a9429d93,1,1038,0.5298651252408478,1.0,-0.0005767005876173847,0.005713683987480218,0.005750734104046242,0.058258478006414205,0.006442675995044667,1.7560229625812434,0.03954224389896677,0.5587488768698563,0.2882268736316643,0.9943118738943648,0.16003552835987034,0.02912947598712477,208,5,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_15Y,NOR,15Y,5,ZIRP_late,ZIRP,train,6e63a9429d93,1,2635,0.5176470588235295,1.0,0.0008732388571387473,0.007884084552398868,0.007919305123339658,0.0665182135398306,0.00444743198958053,1.5237055057623183,0.0637911467449419,0.7610628336720117,0.22334383249083953,-2.228746396659611,0.9870846083443683,0.03653677873224903,527,60,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_15Y,NOR,15Y,5,ZIRP_late,ZIRP,oos,6e63a9429d93,1,782,0.5153452685421995,1.0,-0.008601236019503133,0.004033727569788379,0.003999528721483374,0.05029873664588457,-0.008550719518853889,-0.17849241529708407,0.5708318613649719,-0.7327134076417552,0.7680234565133449,-0.9391816455665687,0.826181254516143,0.20541047157287384,156,60,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_15Y,NOR,15Y,5,COVID,COVID,train,6e63a9429d93,1,3417,0.5197541703248464,1.0,0.0005000270728593437,0.006990858954300562,0.007011516815978927,0.06272364125866063,0.002946275709028723,1.4167717251757703,0.07827483946582703,0.7079190372348577,0.23952191703387138,-1.2055592975421434,0.8860062694136426,0.010935658036771387,683,60,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_15Y,NOR,15Y,5,COVID,COVID,oos,6e63a9429d93,1,523,0.4646271510516252,1.0,0.005788784057781049,0.0067966505265841005,0.006837019560229445,0.06477388710657876,0.0059044783022369485,0.8722751010114821,0.19152915878870258,0.5653336693735986,0.28604486361454945,-2.2717296035099563,0.9884485764922084,0.9517526906273398,105,60,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_15Y,NOR,15Y,5,Hiking,Hiking,train,6e63a9429d93,1,3940,0.5038071065989848,1.0,0.0015857386274846785,0.006961774570909929,0.00698794619040609,0.06302056578668197,0.0037452520072482898,1.5855071843213857,0.056425572955550396,0.7926878091307563,0.21400373704383346,-1.1767256210510626,0.8803474809259866,0.32204039968062076,788,60,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_15Y,NOR,15Y,5,Hiking,Hiking,oos,6e63a9429d93,1,1106,0.4593128390596745,1.0,-0.01577185911057888,0.013280601582122607,0.013192045958408678,0.08973446101297156,-0.006712804366594938,-1.2536648630718,0.8950180778164379,-1.5638435702442768,0.9409296835467252,-1.0177388591693146,0.8455989625472439,0.9969059245350749,221,60,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_30Y,NOR,30Y,5,GFC,GFC,train,6e63a9429d93,1,954,0.48218029350104824,1.0,0.014829197171600694,0.009973623903697262,0.01012409250524109,0.07341201800826148,0.014862428555046492,1.3546535166127727,0.08776398710527644,0.694810712322174,0.24367164658150406,-0.5903907725905361,0.7225356522742082,0.8714337796292372,191,5,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_30Y,NOR,30Y,5,GFC,GFC,oos,6e63a9429d93,1,723,0.5006915629322268,1.0,-0.0028149381910078652,0.008866329949265273,0.008939583333333332,0.07391372422637459,0.008194272745902675,1.4167855997382028,0.07827281057815039,0.4966297679865169,0.30980066380230564,1.2113814248666743,0.1128746275268524,0.5,145,5,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_30Y,NOR,30Y,5,ZIRP_early,ZIRP,train,6e63a9429d93,1,1678,0.5226460071513707,1.0,0.013298254979519641,0.009455301337636356,0.009599193533969012,0.07342920478662787,0.014990029716919429,2.2654217568965156,0.01174340522876216,1.1593828425909025,0.12323260771432819,2.5955994014457597,0.004721304280974947,0.033541558607598276,336,5,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_30Y,NOR,30Y,5,ZIRP_early,ZIRP,oos,6e63a9429d93,1,1025,0.5063414634146342,1.0,0.0024226531636112325,0.006062981205590431,0.006113384146341462,0.0605642214244416,0.008244687319574728,1.9810942167768093,0.023790354365213817,0.6751312430077998,0.2498723981961178,0.005372807362216152,0.49785657029118346,0.353908030857713,205,5,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_30Y,NOR,30Y,5,ZIRP_late,ZIRP,train,6e63a9429d93,1,2702,0.5162842339008142,1.0,0.010585371968600543,0.008176251728844263,0.008285463267949666,0.06859049015455758,0.01318110232023606,2.8860110715896137,0.0019507921593252542,1.4683920183941814,0.07105710613566597,2.09534319693467,0.018070247545469154,0.04708603735668433,540,5,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_30Y,NOR,30Y,5,ZIRP_late,ZIRP,oos,6e63a9429d93,1,782,0.49872122762148335,1.0,-0.012582087131734365,0.004291437098764728,0.0042389581593350375,0.05170899007059422,-0.012380150371175791,0.2589307957993722,0.3978443183220166,-0.765270936038678,0.7778292923823357,-0.2709581863896012,0.6067884039948708,0.5427119970911847,156,5,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_30Y,NOR,30Y,5,COVID,COVID,train,6e63a9429d93,1,3369,0.5176610270109825,1.0,0.0016021205126924842,0.007438666562776301,0.0074644733691303046,0.06512131243755946,0.003457284268804317,1.9779844612187123,0.023965229822670575,0.9880967529737792,0.16158812223407917,0.9236728263169093,0.17782834208270115,0.021019690797639323,674,120,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_30Y,NOR,30Y,5,COVID,COVID,oos,6e63a9429d93,1,523,0.497131931166348,1.0,-0.00438018268448781,0.007006641380267464,0.00698315862332696,0.06501332216856355,-0.00336277008831809,0.2079693788761527,0.4176264383556769,-0.3142207722629298,0.6232605460613092,0.33881097974814534,0.3673760646788652,0.569413310104507,105,120,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_30Y,NOR,30Y,5,Hiking,Hiking,train,6e63a9429d93,1,3762,0.5273790536948432,1.0,0.002551688448783951,0.007409839544250656,0.007449031164433812,0.06506001192241392,0.005261304365362318,2.8832298824302525,0.001968100353628377,1.4435135292774282,0.07447957500908327,2.9451546311968952,0.0016139664791307018,0.00041432020991692166,752,250,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_30Y,NOR,30Y,5,Hiking,Hiking,oos,6e63a9429d93,1,1101,0.43869209809264303,1.0,-0.020403448165809746,0.012849232606209673,0.012687125267938238,0.08865007193374604,-0.0127773104503901,-0.4061242197126577,0.6576743345722168,-1.1550594099268137,0.8758415276695711,,,0.9999796632506827,220,250,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_1Y,NOR,1Y,21,GFC,GFC,train,6e63a9429d93,1,928,0.7532327586206896,1.0,0.26125781187761354,0.1062014340315037,0.14407425724676723,0.18301527436600495,0.2628701611169564,2.017878351487126,0.02180196609527285,1.5843383324296494,0.056728905522124756,13.706641240441025,0.0,3.09499999653432e-56,44,20,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_1Y,NOR,1Y,21,GFC,GFC,oos,6e63a9429d93,1,589,0.5772495755517827,1.0,-0.26512227767419194,0.019928502086778824,0.01660461617147708,0.10742681277653317,-0.2001784251424863,0.6666293866380908,0.2525044467256854,-1.2113063862510616,0.8868677050104734,3.156693195939179,0.0007978457107887804,0.0001015484230874243,28,20,True,True,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_1Y,NOR,1Y,21,ZIRP_early,ZIRP,train,6e63a9429d93,1,1287,0.4887334887334887,1.0,0.0075163168738215935,0.10323629555527371,0.10678564083527582,0.18085988480989826,0.03323803886214649,1.6530169618661616,0.049163705777257594,0.8111705741418785,0.20870891081777987,,,0.7984860197171925,61,250,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_1Y,NOR,1Y,21,ZIRP_early,ZIRP,oos,6e63a9429d93,1,1040,0.573076923076923,1.0,-0.16451973193125435,0.00885015089591054,0.007892206173076923,0.07320992121039975,-0.12137857296499699,1.621221229230059,0.052485100713132726,-0.8746532245544396,0.8090176252150982,0.0,0.5,1.36454361449535e-06,50,250,True,True,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_1Y,NOR,1Y,21,ZIRP_late,ZIRP,train,6e63a9429d93,1,2518,0.6401906274821286,1.0,0.18266441671791023,0.04875128611060976,0.06009755203137411,0.12228338538828255,0.1887974723968956,2.0444572033862602,0.020454200573404524,1.2930757642586839,0.09805176296278438,14.67857702618894,0.0,1.024109217930421e-45,120,60,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_1Y,NOR,1Y,21,ZIRP_late,ZIRP,oos,6e63a9429d93,1,779,0.5635430038510911,1.0,-0.11893105674077264,0.003926475978699123,0.003943669127086008,0.04890978926013073,0.004359683288032046,1.688511973981939,0.045656496196041285,0.06313712263016508,0.47483676546256975,4.2150500656349035,1.2486139220890813e-05,0.0002194684017408058,37,60,True,True,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_1Y,NOR,1Y,21,COVID,COVID,train,6e63a9429d93,1,3296,0.6365291262135923,1.0,0.1833365793428703,0.03815147439610065,0.04684369539593447,0.10419730212951392,0.18555796946344694,2.0597995213592677,0.01970885518216492,1.3079366455812147,0.09549301930798576,15.984361679623936,0.0,3.004762669745919e-56,157,60,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_1Y,NOR,1Y,21,COVID,COVID,oos,6e63a9429d93,1,548,0.6861313868613139,1.0,0.10330363227376493,0.039147331837572796,0.04402289339781022,0.10920799274420201,0.11075059324655712,1.77394407011534,0.038036201059894914,0.7472027223306739,0.22763113243279806,8.204655357952673,1.1102230246251565e-16,8.56199127937345e-19,26,60,True,True,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_1Y,NOR,1Y,21,Hiking,Hiking,train,6e63a9429d93,1,3891,0.5936777178103315,1.0,0.1504217524820658,0.038798249190047526,0.04581704446466203,0.10697147041941557,0.1531917948140019,2.2255403142429904,0.013022493954280345,1.639881042242526,0.05055537951124635,12.493079234209334,0.0,6.00569632446843e-32,185,10,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_1Y,NOR,1Y,21,Hiking,Hiking,oos,6e63a9429d93,1,1110,0.509009009009009,1.0,-0.17760471993461202,0.05281829741231073,0.04903052776576577,0.1757263146232891,-0.07725329135024461,1.1816733992710677,0.11866765854808836,-0.9896933828717259,0.8387300550215717,0.38612519802743633,0.3497019744495653,0.2842519488343829,53,10,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_5Y,NOR,5Y,21,GFC,GFC,train,6e63a9429d93,1,949,0.523709167544784,1.0,0.03223054767277267,0.05808360045014846,0.060029374502107484,0.1725048567870977,0.03241369859502219,1.534161262106841,0.06249499252632118,0.8369698638634553,0.20141022104201764,1.3540754681371823,0.08785615092311305,0.0765839452738702,45,5,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_5Y,NOR,5Y,21,GFC,GFC,oos,6e63a9429d93,1,764,0.5196335078534031,1.0,-0.11243182313096622,0.03333656484342166,0.03181281138089005,0.1417001080287602,-0.047897478920926995,0.028932571836768763,0.4884591839601119,-1.1545533993736736,0.8756825843513754,-0.28969121631460576,0.6139737616533456,0.14704429912480152,36,5,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_5Y,NOR,5Y,21,ZIRP_early,ZIRP,train,6e63a9429d93,1,1470,0.5891156462585034,1.0,0.009594596000519595,0.04865205962596276,0.05071225514115646,0.156644231258571,0.040625200150519625,1.998566009095846,0.022827665605927305,0.9849161450505363,0.16241372496847284,3.5334449110576225,0.00020509078137664893,4.392948050768064e-12,70,250,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_5Y,NOR,5Y,21,ZIRP_early,ZIRP,oos,6e63a9429d93,1,1027,0.5705939629990263,1.0,-0.003665808845528584,0.023994405280701823,0.02438151106134372,0.12504106135998208,0.015877021718134765,1.3530027607910478,0.08802737419721818,0.27055585644937297,0.39339353317429404,,,3.39016923800297e-06,49,250,True,True,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_5Y,NOR,5Y,21,ZIRP_late,ZIRP,train,6e63a9429d93,1,2725,0.6073394495412844,1.0,0.0610955197057117,0.036159183630844076,0.03896919305229358,0.14279375525749072,0.07210848368552802,2.5131193741428155,0.0059834417058231,1.4907593468975164,0.06807023547265671,10.354441400560715,0.0,1.4424609405887578e-29,130,20,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_5Y,NOR,5Y,21,ZIRP_late,ZIRP,oos,6e63a9429d93,1,853,0.45955451348182885,1.0,-0.16598413453858019,0.014615566687058334,0.012611817016412662,0.09847002910634864,-0.15887874586493345,-1.431074744075802,0.9237956026425166,-2.513530099276934,0.9939318027511679,-1.5553588835350831,0.9400696896365291,0.9917545910144507,41,20,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_5Y,NOR,5Y,21,COVID,COVID,train,6e63a9429d93,1,3534,0.5523486134691568,1.0,0.05137006351266038,0.03095462090377581,0.0328695335278721,0.13275943225787873,0.058257979915428915,2.3153991058269217,0.010295550209160731,1.3156327241378443,0.09419135530656461,5.5293542925365164,1.6070581754235036e-08,2.6044738390895715e-10,168,60,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_5Y,NOR,5Y,21,COVID,COVID,oos,6e63a9429d93,1,623,0.5634028892455859,1.0,0.08788321932729792,0.032954024408736085,0.036136237063884434,0.1351675610176214,0.08806153915590564,1.520778178921388,0.06415775606880292,0.9901246885896227,0.1612490918155147,4.106330892893902,2.009967570903992e-05,0.0008779411291623195,30,60,False,True,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_5Y,NOR,5Y,21,Hiking,Hiking,train,6e63a9429d93,1,4158,0.5533910533910534,1.0,0.059045278864739426,0.030943795652173815,0.0330896301559163,0.1323047988014467,0.0648491534547666,2.728795812380066,0.0031783024901120838,1.55905063123734,0.05953025966248278,6.788930722160914,5.6483706600829464e-12,3.0678612369182316e-12,198,60,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_5Y,NOR,5Y,21,Hiking,Hiking,oos,6e63a9429d93,1,1111,0.5274527452745275,1.0,-0.07911685307245286,0.0810274712542525,0.07754570248424843,0.22650182428612708,-0.04489957094284258,-0.2147213167345869,0.5850076990757905,-1.0169478161625678,0.8453000708238958,0.9358076252403239,0.1746861223850502,0.0358993272796855,53,60,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_10Y,NOR,10Y,21,GFC,GFC,train,6e63a9429d93,1,949,0.49420442571127504,1.0,1.3502716888158517e-05,0.03372064726851561,0.033721561462065335,0.14460839471673695,2.7110059857449187e-05,0.052549811127180206,0.4790453032963772,0.025715543133071533,0.489744819138451,-0.37970121558617975,0.647916391135891,0.6515495871266079,45,5,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_10Y,NOR,10Y,21,GFC,GFC,oos,6e63a9429d93,1,692,0.5953757225433526,1.0,-0.05735824248413257,0.029715074593370087,0.029791602138728324,0.13342141876853242,0.0025687623311387853,2.4575569875247907,0.0069942807468243995,2.3582198216336914,0.009320213559134548,1.965611695710017,0.024671741028335248,2.9519693513339085e-07,33,5,True,True,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_10Y,NOR,10Y,21,ZIRP_early,ZIRP,train,6e63a9429d93,1,1398,0.5758226037195995,1.0,0.0029814194305689545,0.032110401322798375,0.033244646915236056,0.13745601618738001,0.034118142247973604,1.9092300835185891,0.02811620854152508,0.9380110917481844,0.1742004238126813,,,7.851182870630207e-09,67,250,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_10Y,NOR,10Y,21,ZIRP_early,ZIRP,oos,6e63a9429d93,1,1026,0.5964912280701754,1.0,0.004103451295135341,0.025201307097102877,0.02602089054580897,0.1293862023917291,0.031497132938753225,1.6029802213513797,0.05446951043028814,0.7453237844324876,0.22812343729672674,6.743495761743044e-07,0.4999997309734423,3.43851417351654e-10,49,250,True,True,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_10Y,NOR,10Y,21,ZIRP_late,ZIRP,train,6e63a9429d93,1,2652,0.5690045248868778,1.0,0.01701515971881007,0.0289460560861654,0.02988439884615385,0.13490407585898379,0.03139908434561722,2.347164225697878,0.009458457433094591,1.2196339962796514,0.11135607423215799,4.123181271245602,1.8683769841154607e-05,6.294340082876567e-13,126,20,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_10Y,NOR,10Y,21,ZIRP_late,ZIRP,oos,6e63a9429d93,1,782,0.510230179028133,1.0,-0.0712323441848286,0.017467965199663944,0.016306756943734017,0.10504910375449267,-0.07121025105952339,-0.8057569160994691,0.7898084876966865,-1.579171913333916,0.9426492322693241,0.5556815220980269,0.28921429527080145,0.295855547434327,37,20,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_10Y,NOR,10Y,21,COVID,COVID,train,6e63a9429d93,1,3394,0.5715969357690042,1.0,0.01281396030704185,0.02626683245968329,0.026903468488509132,0.1286442157088419,0.023663715669143603,2.130741978629961,0.01655520234712138,1.0922097551982248,0.13740923016790185,6.091459673199017,5.594288365884381e-10,3.743028356830595e-17,162,60,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_10Y,NOR,10Y,21,COVID,COVID,oos,6e63a9429d93,1,542,0.4981549815498155,1.0,0.024956988226269794,0.03644415927654105,0.03739163418819188,0.15498553913895063,0.025339221786407906,0.8218153129619493,0.20559100859454882,0.43831802763351313,0.33066536319052897,0.6416459278646196,0.26055155259527363,0.5512584657843719,26,60,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_10Y,NOR,10Y,21,Hiking,Hiking,train,6e63a9429d93,1,3973,0.5645607853007802,1.0,0.02117631532447717,0.027109047491634845,0.02793099678580418,0.1304139983355237,0.029427853952820104,2.6430777052292487,0.00410780890973883,1.3865170022464897,0.08283345360670184,6.6074099909524575,1.955513528884012e-11,2.0762474136553208e-16,189,20,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_10Y,NOR,10Y,21,Hiking,Hiking,oos,6e63a9429d93,1,1111,0.4158415841584158,1.0,-0.11394907701144708,0.06695419485869855,0.06219461850585059,0.20563652619571465,-0.07652714120917437,-1.7307335808270634,0.9582503535143351,-2.378275585952314,0.9912188549555828,-4.8592377257632515,0.9999994108071387,0.9999999921372634,53,20,False,False,150.0,walk_forward:{horizon×tenor×regime}
