validation_scheme,target_kind,security,country,tenor,fold,regime,sample,config_hash,feature_count,notebook,run_ts,model_kind,is_pooled,horizon,n_obs,dir_acc,dir_coverage,r2_raw,mse_model,mse_rw,mae,ct_r2_oos,cw_stat,cw_pval,dmh_stat,dmh_pval,pt_stat,pt_pval,binom_pval,n_eff,pca_k,xm_pca_evr,htb_ntrees,htb_depth,lambda_grid_value
walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_early,ZIRP,oos,25524bf871ef,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,1,810,0.519753086419753,1.0,-0.0004419634647245818,0.0011328032961962563,0.001133662530864198,0.02512253663661673,0.0007579280822544998,1.0394041443230666,0.14930840870799877,0.8854158303718483,0.18809774442870758,1.440012774393266,0.07493189248572041,0.13802189457565747,810,12,0.7497832623050359,1,2,0.2
walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_late,ZIRP,oos,25524bf871ef,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,1,626,0.5015974440894568,1.0,0.003108077083822436,0.0006379967015608032,0.0006399888817891379,0.01923989018080946,0.0031128356835908866,1.261265051728371,0.10360668408828744,0.6470926201473013,0.25890479215819573,1.7813552124617007,0.03742722000679133,0.48406142615155257,626,12,0.749304533007686,3,2,0.2
walk_forward,level_change,NOR_10Y,NOR,10Y,COVID,COVID,oos,25524bf871ef,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,1,437,0.540045766590389,1.0,0.0032946666600278673,0.0011971756838677367,0.0012013288787185352,0.026395503601510658,0.0034571672456826796,1.181963663571335,0.11861005951184111,0.8156703116763265,0.20756704636435014,2.873597673012579,0.0020291278547873715,0.05187373185862488,437,12,0.733410132169045,19,1,0.2
walk_forward,level_change,NOR_10Y,NOR,10Y,Hiking,Hiking,oos,25524bf871ef,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,1,909,0.5236523652365237,1.0,-0.00016874870817784604,0.0024401454438222393,0.0024414659048404854,0.03783040642736808,0.0005408476176661514,1.1511257295257125,0.12484025714455171,0.11812999318255002,0.4529953926354228,1.9690995040625892,0.02447083289966523,0.08178387506143864,909,12,0.723566146940768,9,5,0.2
walk_forward,level_change,NOR_10Y,NOR,10Y,GFC,GFC,oos,94eefbb154b1,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,21,637,0.5180533751962323,1.0,-0.07071327088065948,0.02051261686725345,0.019841660078492935,0.11339172271069028,-0.03381555707063999,0.7161461924439624,0.236950541849563,-0.5575139193749974,0.7113137428535337,1.9431518969989134,0.025998904069526096,0.19170128296525402,30,12,0.7770128708952097,2087,5,0.05
walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_early,ZIRP,oos,94eefbb154b1,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,21,1008,0.560515873015873,1.0,-0.0026255645427433194,0.016111246186264687,0.01640845239087302,0.10446362741866579,0.018112994298819296,1.5323136940285258,0.06272252172542725,1.098469612038458,0.1361310228047116,0.0,0.5,6.797426806955292e-05,48,12,0.7375492560561354,16,2,0.05
walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_late,ZIRP,oos,94eefbb154b1,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,21,782,0.5076726342710998,1.0,-0.029630358318900374,0.011825249876105398,0.011486096508951407,0.08690190769350514,-0.029527295621247784,-0.1799284220921445,0.5713956191375962,-0.849743097324274,0.8021358316671329,,,0.34704021270788055,37,12,0.736867426401796,76,1,0.05
walk_forward,level_change,NOR_10Y,NOR,10Y,COVID,COVID,oos,94eefbb154b1,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,21,542,0.45571955719557194,1.0,0.0015648722003742677,0.02620253481164305,0.02626074260147601,0.12883058554209165,0.0022165325145713233,0.28397012121172616,0.38821663913958937,0.07940663667370523,0.4683692764636592,,,0.9823909990698267,26,12,0.7225792927186583,1,2,0.05
walk_forward,level_change,NOR_10Y,NOR,10Y,Hiking,Hiking,oos,94eefbb154b1,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,21,1111,0.42934293429342935,1.0,-0.06582927523415272,0.04828234943564138,0.04649300753375338,0.17451691146676263,-0.038486258403243934,-1.0191520090504211,0.8459345969124967,-1.4304840857889953,0.9235702183191128,0.10863390252096412,0.4567464347761092,0.9999989724393155,53,12,0.7133090884657112,22,3,0.05
walk_forward,level_change,NOR_10Y,NOR,10Y,GFC,GFC,oos,bd50ee1ef41d,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,21,637,0.5180533751962323,1.0,-0.07233366181957934,0.020543660153452655,0.019841660078492935,0.11347327870749978,-0.0353801079235625,0.7159837204964631,0.23700070056624023,-0.5753020642829789,0.7173547512054284,1.9431518969989134,0.025998904069526096,0.19170128296525402,30,12,0.7770128708952097,2087,6,0.1
walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_early,ZIRP,oos,bd50ee1ef41d,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,21,1008,0.560515873015873,1.0,-0.002383539232607257,0.01610735706804069,0.01640845239087302,0.10442688598828982,0.018350013496690742,1.4753465269905992,0.07005970182543297,0.9836495387427072,0.16276206459060313,0.0,0.5,6.797426806955292e-05,48,12,0.7375492560561354,6,2,0.1
walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_late,ZIRP,oos,bd50ee1ef41d,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,21,782,0.4961636828644501,1.0,-0.02627586010285632,0.01178672364259531,0.011486096508951407,0.08682849900952404,-0.026173133179720143,-0.09169309075844818,0.5365290564787425,-0.7566207714067889,0.7752473658948332,-2.9280590158070443,0.9982945735149906,0.5988201705965803,37,12,0.736867426401796,128,1,0.1
walk_forward,level_change,NOR_10Y,NOR,10Y,COVID,COVID,oos,bd50ee1ef41d,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,21,542,0.45571955719557194,1.0,-0.0064830826379376205,0.026413742140934574,0.02626074260147601,0.1289960722891607,-0.00582616957107529,-0.10330909642105225,0.5411411718246355,-0.2842943752357032,0.6118532119465601,,,0.9823909990698267,26,12,0.7225792927186583,1,2,0.1
walk_forward,level_change,NOR_10Y,NOR,10Y,Hiking,Hiking,oos,bd50ee1ef41d,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,21,1111,0.43114311431143115,1.0,-0.10957274050080512,0.050263940038007174,0.04649300753375338,0.17900165724480344,-0.08110751926547533,-1.3732561918402124,0.9151636418053483,-2.004546772902919,0.9773729731988005,1.8356381108589352,0.03320559837297188,0.9999981479637527,53,12,0.7133090884657112,14,3,0.1
walk_forward,level_change,NOR_10Y,NOR,10Y,GFC,GFC,oos,25524bf871ef,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,21,637,0.5180533751962323,1.0,-0.07244331656218339,0.020545760907953313,0.019841660078492935,0.11347874174337934,-0.035485983868032145,0.7159734310864568,0.2370038773332559,-0.5764934677229147,0.7177571763216823,1.9431518969989134,0.025998904069526096,0.19170128296525402,30,12,0.7770128708952097,2087,5,0.2
walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_early,ZIRP,oos,25524bf871ef,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,21,1008,0.560515873015873,1.0,-0.0031407350795389366,0.01611952449038913,0.01640845239087302,0.10453344244759175,0.01760847967871748,1.51941481732001,0.06432905729802818,0.917440523832423,0.17956575855207646,0.0,0.5,6.797426806955292e-05,48,12,0.7375492560561354,3,2,0.2
walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_late,ZIRP,oos,25524bf871ef,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,21,782,0.5076726342710998,1.0,-0.020307907004819326,0.011718182018833952,0.011486096508951407,0.08655816577087894,-0.020205777454653573,0.05953800642432329,0.4762617972024874,-0.5779491380823322,0.7182674740532493,,,0.34704021270788055,37,12,0.736867426401796,64,1,0.2
walk_forward,level_change,NOR_10Y,NOR,10Y,COVID,COVID,oos,25524bf871ef,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,21,542,0.45571955719557194,1.0,-0.00451383273251138,0.026362061928807547,0.02626074260147601,0.1288228684736299,-0.0038582049589808154,0.003076724269790186,0.4987725665401721,-0.1874311182610155,0.5743035505090794,,,0.9823909990698267,26,12,0.7225792927186583,1,2,0.2
walk_forward,level_change,NOR_10Y,NOR,10Y,Hiking,Hiking,oos,25524bf871ef,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,21,1111,0.43924392439243926,1.0,-0.0691644278000183,0.048433432733265114,0.04649300753375338,0.17445519023301478,-0.04173585023732884,-1.0489875740942303,0.8529080812794693,-1.4843692225406164,0.9310025506313411,-0.5079280438021982,0.6942480965882089,0.999977963407883,53,12,0.7133090884657112,91,2,0.2
walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_early,ZIRP,oos,94eefbb154b1,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,252,1011,0.6439169139465876,1.0,-0.0211281576789617,0.23791580379340244,0.28086613951533135,0.4048485948485272,0.1529210170939257,1.398882853708352,0.080924057553724,0.6939398609651986,0.24393974674373728,,,2.0715629475279468e-20,4,12,0.7364132163992775,1,3,0.05
walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_late,ZIRP,oos,94eefbb154b1,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,252,782,0.6867007672634271,1.0,-0.015412900709918409,0.1694617561628335,0.19762560281329927,0.33725001542787725,0.14251112330355653,1.070486276303979,0.14220024151382282,0.25806099947972216,0.3982139079244578,,,3.092225517581407e-26,3,12,0.7313112171152826,1,2,0.05
walk_forward,level_change,NOR_10Y,NOR,10Y,COVID,COVID,oos,94eefbb154b1,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,252,524,0.4675572519083969,1.0,-0.8263489410776448,0.771465504279981,0.7490391758778626,0.7607428816790643,-0.02994012746507546,-0.6531616698593463,0.74317397093218,-0.419444457347796,0.6624682148836226,0.5551631157793899,0.28939154751323104,0.9369058703632291,2,12,0.729612522214483,35,2,0.05
walk_forward,level_change,NOR_10Y,NOR,10Y,Hiking,Hiking,oos,94eefbb154b1,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,252,933,0.28188638799571275,1.0,-0.7748520476358098,0.35735659951490706,0.2664490572293676,0.43056490365213135,-0.34118169991227787,-2.589054481148942,0.9951880066627331,-2.371990341886005,0.9910525889748051,,,1.0,4,12,0.7195204209270477,2,2,0.05
walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_early,ZIRP,oos,bd50ee1ef41d,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,252,1011,0.6439169139465876,1.0,-0.02112814393968887,0.23791580059224685,0.28086613951533135,0.4048485942294879,0.1529210284913679,1.3988828892718264,0.08092405222056398,0.6939398528640758,0.24393974928296344,,,2.0715629475279468e-20,4,12,0.7364132163992775,1,3,0.1
walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_late,ZIRP,oos,bd50ee1ef41d,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,252,782,0.6867007672634271,1.0,-0.03647059150423515,0.1729760637516419,0.19762560281329927,0.3442468415825263,0.1247284699490292,1.0598305607256049,0.144610845414609,0.21344068362555738,0.41551947748338847,,,3.092225517581407e-26,3,12,0.7313112171152826,1,2,0.1
walk_forward,level_change,NOR_10Y,NOR,10Y,COVID,COVID,oos,bd50ee1ef41d,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,252,524,0.15267175572519084,1.0,-1.1445544741522338,0.9058782588838294,0.7490391758778626,0.8253460350192913,-0.2093870228111283,-2.5882788472815963,0.9951771568844081,-1.4610657888771295,0.9277010528761074,,,1.0,2,12,0.729612522214483,16,2,0.1
walk_forward,level_change,NOR_10Y,NOR,10Y,Hiking,Hiking,oos,bd50ee1ef41d,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,252,933,0.28188638799571275,1.0,-0.7820201115420324,0.35879984935989856,0.2664490572293676,0.431822576827571,-0.34659830697405125,-2.515523191300779,0.9940572071312406,-2.303620801260363,0.9892683834510161,,,1.0,4,12,0.7195204209270477,2,2,0.1
walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_early,ZIRP,oos,25524bf871ef,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,252,1011,0.6439169139465876,1.0,-0.02112813917490053,0.2379157994820841,0.28086613951533135,0.4048485941557927,0.1529210324440079,1.3988829248353043,0.08092404688740373,0.6939398805480661,0.24393974060565848,,,2.0715629475279468e-20,4,12,0.7364132163992775,1,3,0.2
walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_late,ZIRP,oos,25524bf871ef,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,252,782,0.6867007672634271,1.0,-0.02491026470126223,0.17104676653621514,0.19762560281329927,0.34153251349578423,0.1344908549232544,1.068999721485382,0.14253489745327252,0.23178393607812492,0.40838327507180594,,,3.092225517581407e-26,3,12,0.7313112171152826,1,2,0.2
walk_forward,level_change,NOR_10Y,NOR,10Y,COVID,COVID,oos,25524bf871ef,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,252,524,0.20610687022900764,1.0,-1.0327014148896492,0.8586305644107501,0.7490391758778626,0.8039616923240676,-0.14630928803483223,-2.0777909208441274,0.981135689787586,-1.2484566025902244,0.8937887650755326,2.310851982514959,0.01042051604618821,1.0,2,12,0.729612522214483,9,2,0.2
walk_forward,level_change,NOR_10Y,NOR,10Y,Hiking,Hiking,oos,25524bf871ef,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,252,933,0.28188638799571275,1.0,-0.8002286352186361,0.362466034443847,0.2664490572293676,0.43453838070873785,-0.3603577292143503,-2.3925269278649886,0.9916335999054521,-2.162914398926771,0.9845992766358254,,,1.0,4,12,0.7195204209270477,2,2,0.2
walk_forward,level_change,NOR_30Y,NOR,30Y,GFC,GFC,oos,94eefbb154b1,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,1,559,0.46332737030411447,1.0,-0.002046152558652148,0.0018738191061474089,0.0018707848837209269,0.033589270775825304,-0.0016218980882756195,-0.5246978083064652,0.7001033594251057,-0.7985028818282573,0.7875407821274472,,,0.9622144195293889,559,12,0.7895833340788984,1,2,0.05
walk_forward,level_change,NOR_30Y,NOR,30Y,ZIRP_early,ZIRP,oos,94eefbb154b1,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,1,810,0.5,1.0,-0.000372245146755823,0.0015741632767900288,0.0015755827160493826,0.02961680728173029,0.0009008979629536729,0.9189223028166476,0.1790681067112665,0.6683713958257222,0.2520435986344953,0.8306389410711859,0.20308881461135964,0.5140130772098706,810,12,0.7493318822478486,1,6,0.05
walk_forward,level_change,NOR_30Y,NOR,30Y,ZIRP_late,ZIRP,oos,94eefbb154b1,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,1,626,0.48242811501597443,1.0,0.004033885609581289,0.0007421659774405914,0.0007455650006389777,0.020631924439601226,0.004558989753372544,1.8271352568557073,0.0338397176787969,1.1295273247308317,0.12955438457435278,-0.3785975139702202,0.6475066157305163,0.8210164514072572,626,12,0.7494727853902806,4,6,0.05
walk_forward,level_change,NOR_30Y,NOR,30Y,COVID,COVID,oos,94eefbb154b1,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,1,418,0.5239234449760766,1.0,-0.0025451951107109405,0.0013459072685609742,0.0013430945215311006,0.02791905946944989,-0.0020942286524012754,0.44954424245138197,0.3265195500175434,-0.1995219947830704,0.579024152825567,1.892159442014584,0.029234870190915196,0.176368239830596,418,12,0.7336173580053909,6,7,0.05
walk_forward,level_change,NOR_30Y,NOR,30Y,Hiking,Hiking,oos,94eefbb154b1,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,1,883,0.47791619479048697,1.0,-0.005144962691531196,0.0023944885855350048,0.0023828820951302386,0.03773187394472398,-0.004870778301824474,-0.6499159510360245,0.742126742960427,-1.4048121455825997,0.9197853873354565,-1.0299257263781987,0.8484775635034942,0.9108826375369161,883,12,0.7241000197776295,12,5,0.05
walk_forward,level_change,NOR_30Y,NOR,30Y,GFC,GFC,oos,bd50ee1ef41d,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,1,559,0.46332737030411447,1.0,-0.0026677825743519623,0.0018749815498107058,0.0018707848837209269,0.03360353290124616,-0.0022432649131909344,-0.7272086592878498,0.7664509288033206,-1.0133461556365735,0.8443329813717585,,,0.9622144195293889,559,12,0.7895833340788984,1,2,0.1
walk_forward,level_change,NOR_30Y,NOR,30Y,ZIRP_early,ZIRP,oos,bd50ee1ef41d,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,1,810,0.5111111111111111,1.0,0.0031688309222855926,0.0015685911190904845,0.0015755827160493826,0.029563846654543167,0.0044374674129638025,1.9883406045480405,0.023387016461072885,1.3322257251931968,0.09158058921853211,1.1027302264863483,0.1350721681513164,0.27516040253896523,810,12,0.7493318822478486,1,6,0.1
walk_forward,level_change,NOR_30Y,NOR,30Y,ZIRP_late,ZIRP,oos,bd50ee1ef41d,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,1,626,0.48722044728434505,1.0,0.001943432495032038,0.0007437237243926579,0.0007455650006389777,0.02063061056210492,0.002469638790369433,1.3448081529399023,0.08934359835744732,0.8174527201499928,0.20699063162952552,-0.16357362923540017,0.5649665970633586,0.7515602293389997,626,12,0.7494727853902806,1,6,0.1
walk_forward,level_change,NOR_30Y,NOR,30Y,COVID,COVID,oos,bd50ee1ef41d,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,1,418,0.5095693779904307,1.0,-0.014913342717167488,0.0013625113876005416,0.0013430945215311006,0.028112011514844666,-0.014456812799225949,-0.18349032060058576,0.572793343556883,-1.0119214994896326,0.8439188124492463,1.0914636785524274,0.13753445284809507,0.3660547799206906,418,12,0.7336173580053909,40,7,0.1
walk_forward,level_change,NOR_30Y,NOR,30Y,Hiking,Hiking,oos,bd50ee1ef41d,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,1,883,0.47565118912797283,1.0,-0.007535540099023574,0.002400183495749498,0.0023828820951302386,0.037896751940432,-0.007260703605359797,-0.46092343912916,0.6775732326611372,-1.458900724384332,0.9275257724006839,0.30068965707025286,0.3818255782363217,0.9306813238915798,883,12,0.7241000197776295,8,5,0.1
walk_forward,level_change,NOR_30Y,NOR,30Y,GFC,GFC,oos,25524bf871ef,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,1,559,0.46511627906976744,1.0,-0.004025366363153315,0.0018775202217422892,0.0018707848837209269,0.033616157530364184,-0.0036002739170983844,-0.7620895503385967,0.7769967204292744,-1.1493879556912365,0.8745557739233336,0.6768638406945996,0.24924617407824634,0.9547046337120655,559,12,0.7895833340788984,1,1,0.2
walk_forward,level_change,NOR_30Y,NOR,30Y,ZIRP_early,ZIRP,oos,25524bf871ef,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,1,810,0.4901234567901235,1.0,0.0032754993116527187,0.001568423268110861,0.0015755827160493826,0.02956510944184962,0.00454400004873956,1.8847431715612801,0.02973226035389187,1.0633618354800694,0.14396759532541908,-0.3178547575737161,0.6247024438261699,0.7248395974610348,810,12,0.7493318822478486,1,6,0.2
walk_forward,level_change,NOR_30Y,NOR,30Y,ZIRP_late,ZIRP,oos,25524bf871ef,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,1,626,0.48562300319488816,1.0,0.007557267606956963,0.0007395404521278357,0.0007455650006389777,0.020580947597919688,0.008080514114770287,2.4771079753048975,0.0066225912582251745,0.7395950604885817,0.22991171717256303,0.8415388525495237,0.2000230643490457,0.7761783034157014,626,12,0.7494727853902806,70,2,0.2
walk_forward,level_change,NOR_30Y,NOR,30Y,COVID,COVID,oos,25524bf871ef,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,1,418,0.507177033492823,1.0,-0.0081154747480221,0.0013533853153246875,0.0013430945215311006,0.028017391559381946,-0.007662002657754519,-0.008419438603976348,0.5033588303534521,-0.7747644954976219,0.7805410427107334,0.6547538423645307,0.2563131265768541,0.40341715972486286,418,12,0.7336173580053909,13,2,0.2
walk_forward,level_change,NOR_30Y,NOR,30Y,Hiking,Hiking,oos,25524bf871ef,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,1,883,0.464326160815402,1.0,-0.006106812502688186,0.0023967799350211993,0.0023828820951302386,0.03781702163188156,-0.005832365738683842,-0.5549864666775025,0.710548041393974,-1.4211977456346463,0.9221936322713772,-0.334867228777366,0.6311373780433994,0.984399990808089,883,12,0.7241000197776295,3,5,0.2
walk_forward,level_change,NOR_30Y,NOR,30Y,GFC,GFC,oos,94eefbb154b1,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,21,688,0.5392441860465116,1.0,-0.01854760703140146,0.02196192934659628,0.022058330305232556,0.11496862802950367,0.004370274508647021,0.7147765145180331,0.23737357470780984,0.5468223446020497,0.2923391764079377,-2.6366026668035607,0.9958129572399154,0.021621160588374717,33,12,0.7791260618782504,13,2,0.05
walk_forward,level_change,NOR_30Y,NOR,30Y,ZIRP_early,ZIRP,oos,94eefbb154b1,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,21,1005,0.5771144278606966,1.0,-0.002083015718554071,0.01571270692046598,0.016055074378109456,0.10136286473973326,0.021324563784661188,1.659499655336057,0.048507575023573724,1.1006711483664537,0.1356518124646222,,,5.666428387843105e-07,48,12,0.7367972882366148,2,2,0.05
walk_forward,level_change,NOR_30Y,NOR,30Y,ZIRP_late,ZIRP,oos,94eefbb154b1,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,21,782,0.5140664961636828,1.0,-0.006908395747176499,0.012957022350066042,0.012873947034015345,0.08891815008546461,-0.006452979481055721,0.24210286413881935,0.40435022947518784,-0.2364288273896446,0.5934190390521766,,,0.22634937139829112,37,12,0.7366130153892867,20,3,0.05
walk_forward,level_change,NOR_30Y,NOR,30Y,COVID,COVID,oos,94eefbb154b1,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,21,523,0.4875717017208413,1.0,0.001955039796074476,0.02652646107041503,0.02660388780114723,0.12888676826270087,0.00291035397949857,0.34941144176693145,0.36339022235586993,0.12824426302458744,0.4490025321338005,,,0.7297694928892393,25,12,0.7225942660090873,57,1,0.05
walk_forward,level_change,NOR_30Y,NOR,30Y,Hiking,Hiking,oos,94eefbb154b1,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,21,1083,0.4136657433056325,1.0,-0.08424947236577429,0.038634591492354486,0.036401586546629734,0.15594068369032887,-0.06134361596751603,-1.01445098534853,0.8448161968486829,-1.6244568743166297,0.9477152083898852,-1.7183387059750261,0.957132573356121,0.9999999948825243,52,12,0.7137341390929375,39,2,0.05
walk_forward,level_change,NOR_30Y,NOR,30Y,GFC,GFC,oos,bd50ee1ef41d,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,21,688,0.565406976744186,1.0,-0.022611770316234292,0.02204956085866146,0.022058330305232556,0.11515624357630236,0.0003975571337334616,0.2337924422772818,0.40757305859476656,0.026621837461054364,0.48938454333028286,2.9000243479379035,0.001865668373610907,0.0003400974546806414,33,12,0.7791260618782504,22,2,0.1
walk_forward,level_change,NOR_30Y,NOR,30Y,ZIRP_early,ZIRP,oos,bd50ee1ef41d,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,21,1005,0.5771144278606966,1.0,-0.006378241225890369,0.015780056250307373,0.016055074378109456,0.10172996249516583,0.01712967011707278,1.503716086822712,0.06632724266309897,1.14781118195796,0.12565997006086246,,,5.666428387843105e-07,48,12,0.7367972882366148,3,2,0.1
walk_forward,level_change,NOR_30Y,NOR,30Y,ZIRP_late,ZIRP,oos,bd50ee1ef41d,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,21,782,0.5140664961636828,1.0,-0.005622727653245008,0.012940478213282402,0.012873947034015345,0.08887955252417899,-0.005167892884075931,0.2947618661648615,0.38408789958802125,-0.1886331847001068,0.5747853368359827,,,0.22634937139829112,37,12,0.7366130153892867,208,1,0.1
walk_forward,level_change,NOR_30Y,NOR,30Y,COVID,COVID,oos,bd50ee1ef41d,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,21,523,0.4875717017208413,1.0,0.020117134203677556,0.026043741243682927,0.02660388780114723,0.1270294970090656,0.021055063893336334,1.1051301610321924,0.13455159660978133,0.7628268248766792,0.2229556297555288,,,0.7297694928892393,25,12,0.7225942660090873,1165,1,0.1
walk_forward,level_change,NOR_30Y,NOR,30Y,Hiking,Hiking,oos,bd50ee1ef41d,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,21,1083,0.4182825484764543,1.0,-0.09236973890101985,0.03892393743016133,0.036401586546629734,0.1566572266429582,-0.06929233373662202,-1.0181462145015037,0.8456957622399266,-1.686118901939764,0.953969401289119,-1.0372380194433601,0.8501875283082866,0.9999999703230227,52,12,0.7137341390929375,54,2,0.1
walk_forward,level_change,NOR_30Y,NOR,30Y,GFC,GFC,oos,25524bf871ef,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,21,688,0.5450581395348837,1.0,-0.02182436101439933,0.022032582734777637,0.022058330305232556,0.11504991423465472,0.0011672492930623335,0.3096175371992793,0.378425909232216,0.06258783438003987,0.4750564608919495,1.9069609196254513,0.02826282418985393,0.009986673141554023,33,12,0.7791260618782504,9,2,0.2
walk_forward,level_change,NOR_30Y,NOR,30Y,ZIRP_early,ZIRP,oos,25524bf871ef,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,21,1005,0.5771144278606966,1.0,-0.009735529288148914,0.015832698678671476,0.016055074378109456,0.1021132654496501,0.013850804686472373,1.3259129403732282,0.09243426808934452,1.0185028896483577,0.15434219508688773,,,5.666428387843105e-07,48,12,0.7367972882366148,1,1,0.2
walk_forward,level_change,NOR_30Y,NOR,30Y,ZIRP_late,ZIRP,oos,25524bf871ef,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,21,782,0.5140664961636828,1.0,-0.0003407411304114927,0.012872508954392356,0.012873947034015345,0.08878011424452142,0.00011170464032428384,0.5852618549656876,0.27918582965993133,0.00373286110517685,0.4985112839589477,,,0.22634937139829112,37,12,0.7366130153892867,594,1,0.2
walk_forward,level_change,NOR_30Y,NOR,30Y,COVID,COVID,oos,25524bf871ef,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,21,523,0.4875717017208413,1.0,0.01891318498089689,0.02607574031533028,0.02660388780114723,0.12715604024886815,0.019852267073317664,1.0628433801823436,0.14392649160589044,0.7318091277694916,0.23230674281434952,,,0.7297694928892393,25,12,0.7225942660090873,510,1,0.2
walk_forward,level_change,NOR_30Y,NOR,30Y,Hiking,Hiking,oos,25524bf871ef,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,21,1083,0.4164358264081256,1.0,-0.08664645867751397,0.03872000226665237,0.036401586546629734,0.1561333258690705,-0.06368996354191303,-0.9880520118173626,0.8384364119279304,-1.6352913270003764,0.9488605771233951,-1.0447816805934396,0.8519380582031787,0.9999999851442305,52,12,0.7137341390929375,29,3,0.2
walk_forward,level_change,NOR_30Y,NOR,30Y,ZIRP_early,ZIRP,oos,94eefbb154b1,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,252,1013,0.6791707798617966,1.0,-0.0009825277642905306,0.2018686925880292,0.2518947625863771,0.3689048150987875,0.19859908751057698,1.595812244325832,0.05526535937273391,0.8560022015488749,0.19609959496560503,,,6.614201659741651e-31,4,12,0.7342530750523502,10,2,0.05
