security,horizon,scheme,fold,use_categoricals,importance_type,feature,relevance,bucket,ntrees,depth,tau_w
__POOL__,21,walk_forward,GFC,True,PredictionValuesChange,be10y_level,0.30441423471492973,macro,188,6,
__POOL__,21,walk_forward,GFC,True,PredictionValuesChange,be_slope,0.0,macro,188,6,
__POOL__,21,walk_forward,GFC,True,PredictionValuesChange,be5y_chg_1m,0.0,macro,188,6,
__POOL__,21,walk_forward,GFC,True,PredictionValuesChange,ig_spread,0.0,credit,188,6,
__POOL__,21,walk_forward,GFC,True,PredictionValuesChange,hy_spread,0.0,credit,188,6,
__POOL__,21,walk_forward,GFC,True,PredictionValuesChange,ig_chg_1m,0.0,credit,188,6,
__POOL__,21,walk_forward,GFC,True,PredictionValuesChange,hy_chg_1m,0.0,credit,188,6,
__POOL__,21,walk_forward,GFC,True,PredictionValuesChange,cpi_yoy,2.7282114576766903,macro,188,6,
__POOL__,21,walk_forward,GFC,True,PredictionValuesChange,pce_core_chg,1.7963464820512676,macro,188,6,
__POOL__,21,walk_forward,GFC,True,PredictionValuesChange,nfp_change,3.1393519876668674,macro,188,6,
__POOL__,21,walk_forward,GFC,True,PredictionValuesChange,pmi_us,1.7829734289546542,macro,188,6,
__POOL__,21,walk_forward,GFC,True,PredictionValuesChange,pmi_eur,1.1689069740928506,macro,188,6,
__POOL__,21,walk_forward,GFC,True,PredictionValuesChange,unemp_eur,0.5144934614348806,macro,188,6,
__POOL__,21,walk_forward,GFC,True,PredictionValuesChange,cpi_nsa_level,0.082939711510632,macro,188,6,
__POOL__,21,walk_forward,GFC,True,PredictionValuesChange,pce_core_level,0.12394544661904669,macro,188,6,
__POOL__,21,walk_forward,GFC,True,PredictionValuesChange,eur_3m,1.5332202476312868,macro,188,6,
__POOL__,21,walk_forward,GFC,True,PredictionValuesChange,eur_1w,3.1904498318772383,macro,188,6,
__POOL__,21,walk_forward,GFC,True,PredictionValuesChange,nor_ibor_1m,1.0407598053355858,macro,188,6,
__POOL__,21,walk_forward,GFC,True,PredictionValuesChange,nor_ibor_6m,2.3970824355721554,macro,188,6,
__POOL__,21,walk_forward,GFC,True,PredictionValuesChange,xmpca_01,1.205578793562937,cross_market,188,6,
__POOL__,21,walk_forward,GFC,True,PredictionValuesChange,xmpca_02,0.11933709846282718,cross_market,188,6,
__POOL__,21,walk_forward,GFC,True,PredictionValuesChange,xmpca_03,0.1263952790759326,cross_market,188,6,
__POOL__,21,walk_forward,GFC,True,PredictionValuesChange,xmpca_04,0.1248356818934184,cross_market,188,6,
__POOL__,21,walk_forward,GFC,True,PredictionValuesChange,xmpca_05,0.019530901920437962,cross_market,188,6,
__POOL__,21,walk_forward,GFC,True,PredictionValuesChange,xmpca_06,0.013145791447548663,cross_market,188,6,
__POOL__,21,walk_forward,GFC,True,PredictionValuesChange,xmpca_07,0.04850391871714196,cross_market,188,6,
__POOL__,21,walk_forward,GFC,True,PredictionValuesChange,xmpca_08,0.022051437423813422,cross_market,188,6,
__POOL__,21,walk_forward,GFC,True,PredictionValuesChange,xmpca_09,0.0,cross_market,188,6,
__POOL__,21,walk_forward,GFC,True,PredictionValuesChange,xmpca_10,0.04688712447502948,cross_market,188,6,
__POOL__,21,walk_forward,GFC,True,PredictionValuesChange,xmpca_11,0.023952181522915318,cross_market,188,6,
__POOL__,21,walk_forward,GFC,True,PredictionValuesChange,xmpca_12,0.3649450798937237,cross_market,188,6,
__POOL__,21,walk_forward,GFC,True,PredictionValuesChange,security,0.0,categorical,188,6,
__POOL__,21,walk_forward,GFC,True,PredictionValuesChange,country,3.3304991823929075,categorical,188,6,
__POOL__,21,walk_forward,GFC,True,PredictionValuesChange,maturity,4.868698400780213,categorical,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,chg_lag1,0.0006829190826486697,momentum,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,chg_lag2,0.0,momentum,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,chg_lag3,0.00018343774556989212,momentum,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,chg_lag4,0.0009836344161198718,momentum,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,chg_lag5,0.0,momentum,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,carry_roll,0.007823769255384555,carry_roll,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,mom_63d,0.0009660114746526394,momentum,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,mom_1m,0.0006134454059599503,momentum,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,mom_3m,0.0008109628656185197,momentum,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,mom_6m,0.0008990821721628073,momentum,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,mom_12m,0.001008826416167119,momentum,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,dev_ma_3m,0.004284383227815186,curve,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,dev_ma_12m,0.002378380261782609,curve,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,vol_20d,0.004480612689533647,vol,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,vol_regime,0.0,vol,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,vol_zscore,0.000726421542781075,vol,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,level_zscore,0.003234607936855649,curve,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,slope_10_1,0.0011100718609827476,curve,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,slope_10_5,0.001953913962893933,curve,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,slope_5_1,0.0021629900757667575,curve,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,sofr_mom_1m,0.00036888549388572334,macro,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,ibor_level,0.004213768584263977,macro,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,ibor_chg_1d,0.0,macro,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,ibor_mom_1m,0.000910705372472842,macro,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,ibor_term_slope,0.0002453420402802886,macro,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,swap_ibor_basis,0.009501293981787645,curve,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,move_level,0.0002011412187349071,vol,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,move_zscore,0.0001863579677750249,vol,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,vix_level,2.4743942970945065e-05,vol,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,vix_zscore,0.0,vol,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,v2x_level,0.0004190809852257782,vol,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,vxn_level,0.0001656173582877951,vol,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,ovx_level,0.00023855921917714795,vol,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,gvz_level,0.002336333823923009,vol,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,spx_mom_1m,0.00010888181732993107,macro,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,spx_mom_3m,0.0026583754317907604,macro,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,sx5e_mom_1m,0.0008878714564111712,macro,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,sx5e_mom_3m,0.001469423015000637,macro,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,mxwo_mom_1m,0.00021926253955495412,macro,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,ndx_mom_1m,0.0005455423498518519,macro,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,oil_mom_1m,0.0014417846965706083,macro,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,oil_mom_3m,0.0027289127143899083,macro,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,copper_mom_1m,0.0016864783143815676,macro,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,opec_prod,0.00019481677891197702,macro,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,natgas_mom_1m,0.0,macro,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,be5y_level,0.0004592463839091232,macro,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,be10y_level,0.00019373661952970522,macro,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,be_slope,0.0,macro,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,be5y_chg_1m,0.0,macro,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,ig_spread,0.0,credit,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,hy_spread,0.0,credit,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,ig_chg_1m,0.0,credit,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,hy_chg_1m,0.0,credit,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,cpi_yoy,0.0016571938909802908,macro,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,pce_core_chg,0.002035297278361492,macro,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,nfp_change,0.0019332400556717755,macro,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,pmi_us,0.001456791781322686,macro,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,pmi_eur,0.00079082823662871,macro,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,unemp_eur,0.0004627902705770792,macro,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,cpi_nsa_level,0.0001809262075622431,macro,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,pce_core_level,0.00017915798654577486,macro,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,eur_3m,0.0012249234564695177,macro,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,eur_1w,0.0026788912395375175,macro,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,nor_ibor_1m,0.0009138610744496289,macro,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,nor_ibor_6m,0.00197466899080298,macro,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,xmpca_01,0.0013981540213763577,cross_market,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,xmpca_02,0.00022339587205083555,cross_market,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,xmpca_03,0.0001526541458347075,cross_market,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,xmpca_04,0.0001488187699006105,cross_market,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,xmpca_05,2.880939099364488e-05,cross_market,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,xmpca_06,1.5591926698893532e-05,cross_market,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,xmpca_07,6.671669395721946e-05,cross_market,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,xmpca_08,4.443140910098675e-05,cross_market,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,xmpca_09,0.0,cross_market,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,xmpca_10,7.375356652089549e-05,cross_market,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,xmpca_11,3.605838390222105e-05,cross_market,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,xmpca_12,0.00042598951914091243,cross_market,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,security,0.0,categorical,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,country,0.0038746186070320043,categorical,188,6,
__POOL__,21,walk_forward,GFC,True,LossFunctionChange,maturity,0.005626846387119161,categorical,188,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,chg_lag1,0.0,momentum,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,chg_lag2,1.1812205251587615,momentum,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,chg_lag3,0.0,momentum,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,chg_lag4,0.0568676022698605,momentum,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,chg_lag5,0.07833764984764585,momentum,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,carry_roll,11.567677985875081,carry_roll,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,mom_63d,1.5532517690963012,momentum,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,mom_1m,0.6454659362791029,momentum,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,mom_3m,0.7571408700946244,momentum,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,mom_6m,1.7800181738528082,momentum,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,mom_12m,9.184225298215091,momentum,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,dev_ma_3m,12.952835739050201,curve,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,dev_ma_12m,5.386128324722607,curve,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,vol_20d,6.040475861722312,vol,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,vol_regime,0.0,vol,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,vol_zscore,1.5543311984912696,vol,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,level_zscore,0.17526353640165793,curve,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,slope_10_1,0.753323196171448,curve,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,slope_10_5,0.0,curve,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,slope_5_1,0.6078229565365348,curve,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,sofr_mom_1m,0.167204043311323,macro,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,ibor_level,1.5952291456850956,macro,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,ibor_chg_1d,0.0,macro,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,ibor_mom_1m,0.13267914485561058,macro,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,ibor_term_slope,0.0,macro,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,swap_ibor_basis,7.621730691047173,curve,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,move_level,0.5869580906213381,vol,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,move_zscore,0.0,vol,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,vix_level,0.0,vol,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,vix_zscore,0.0,vol,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,v2x_level,0.13359247135263588,vol,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,vxn_level,0.0,vol,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,ovx_level,0.168907097511138,vol,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,gvz_level,1.8281213998328631,vol,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,spx_mom_1m,0.5456079880061956,macro,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,spx_mom_3m,1.9450568455067971,macro,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,sx5e_mom_1m,0.54490772107611,macro,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,sx5e_mom_3m,0.6720491464098693,macro,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,mxwo_mom_1m,0.13804376446199698,macro,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,ndx_mom_1m,0.07341545915642517,macro,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,oil_mom_1m,0.5333691816414063,macro,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,oil_mom_3m,1.107211609812091,macro,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,copper_mom_1m,1.5757019124410405,macro,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,opec_prod,0.18895734653495544,macro,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,natgas_mom_1m,0.0,macro,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,be5y_level,0.0,macro,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,be10y_level,0.0,macro,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,be_slope,0.20775415146261805,macro,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,be5y_chg_1m,0.0,macro,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,ig_spread,0.0,credit,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,hy_spread,0.0,credit,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,ig_chg_1m,0.0,credit,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,hy_chg_1m,0.0,credit,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,cpi_yoy,3.035409273730719,macro,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,pce_core_chg,0.5683590665833581,macro,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,nfp_change,3.3381152673086105,macro,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,pmi_us,3.556488283986216,macro,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,pmi_eur,2.9277177441331212,macro,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,unemp_eur,0.06269004280231924,macro,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,cpi_nsa_level,0.0,macro,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,pce_core_level,0.13087954184623207,macro,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,eur_3m,3.048381214810179,macro,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,eur_1w,1.1751874696380336,macro,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,nor_ibor_1m,0.2508176446817645,macro,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,nor_ibor_6m,1.1412167170943812,macro,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,xmpca_01,1.1517776349709588,cross_market,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,xmpca_02,0.6416642512182761,cross_market,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,xmpca_03,0.17583836724095725,cross_market,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,xmpca_04,1.2428340433617153,cross_market,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,xmpca_05,0.2928924524485424,cross_market,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,xmpca_06,0.0,cross_market,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,xmpca_07,0.5218712844533637,cross_market,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,xmpca_08,0.08860772189484756,cross_market,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,xmpca_09,0.5832123805033702,cross_market,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,xmpca_10,0.0,cross_market,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,xmpca_11,0.0,cross_market,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,xmpca_12,0.0,cross_market,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,security,0.0,categorical,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,country,0.0,categorical,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,PredictionValuesChange,maturity,2.02515576278108,categorical,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,LossFunctionChange,chg_lag1,0.0,momentum,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,LossFunctionChange,chg_lag2,0.000819703577693176,momentum,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,LossFunctionChange,chg_lag3,0.0,momentum,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,LossFunctionChange,chg_lag4,6.989207090224436e-05,momentum,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,LossFunctionChange,chg_lag5,8.744672933314046e-05,momentum,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,LossFunctionChange,carry_roll,0.008398489976981782,carry_roll,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,LossFunctionChange,mom_63d,0.00103843710786386,momentum,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,LossFunctionChange,mom_1m,0.00042231495589128976,momentum,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,LossFunctionChange,mom_3m,0.00036462393343747457,momentum,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,LossFunctionChange,mom_6m,0.0011376486547408082,momentum,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,LossFunctionChange,mom_12m,0.006751632159552712,momentum,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,LossFunctionChange,dev_ma_3m,0.007719386557892949,curve,57,6,
__POOL__,21,walk_forward,ZIRP_early,True,LossFunctionChange,dev_ma_12m,0.002667899994653472,curve,57,6,
