security,horizon,scheme,fold,use_categoricals,importance_type,feature,relevance,bucket,ntrees,depth,tau_w
__POOL__,5,walk_forward,ZIRP_early,True,PredictionValuesChange,xmpca_03,1.233897116377386,cross_market,42,4,
__POOL__,5,walk_forward,ZIRP_early,True,PredictionValuesChange,xmpca_04,0.0,cross_market,42,4,
__POOL__,5,walk_forward,ZIRP_early,True,PredictionValuesChange,xmpca_05,0.03382365566186752,cross_market,42,4,
__POOL__,5,walk_forward,ZIRP_early,True,PredictionValuesChange,xmpca_06,0.4790134515215915,cross_market,42,4,
__POOL__,5,walk_forward,ZIRP_early,True,PredictionValuesChange,xmpca_07,0.0,cross_market,42,4,
__POOL__,5,walk_forward,ZIRP_early,True,PredictionValuesChange,xmpca_08,0.4015675575449569,cross_market,42,4,
__POOL__,5,walk_forward,ZIRP_early,True,PredictionValuesChange,xmpca_09,0.583173584384093,cross_market,42,4,
__POOL__,5,walk_forward,ZIRP_early,True,PredictionValuesChange,xmpca_10,0.19557319856683675,cross_market,42,4,
__POOL__,5,walk_forward,ZIRP_early,True,PredictionValuesChange,xmpca_11,0.04610494765376135,cross_market,42,4,
__POOL__,5,walk_forward,ZIRP_early,True,PredictionValuesChange,xmpca_12,0.0,cross_market,42,4,
__POOL__,5,walk_forward,ZIRP_early,True,PredictionValuesChange,security,0.0,categorical,42,4,
__POOL__,5,walk_forward,ZIRP_early,True,PredictionValuesChange,country,0.0,categorical,42,4,
__POOL__,5,walk_forward,ZIRP_early,True,PredictionValuesChange,maturity,0.0,categorical,42,4,
__POOL__,5,walk_forward,ZIRP_early,True,LossFunctionChange,chg_lag1,0.0,momentum,42,4,
__POOL__,5,walk_forward,ZIRP_early,True,LossFunctionChange,chg_lag2,0.0,momentum,42,4,
__POOL__,5,walk_forward,ZIRP_early,True,LossFunctionChange,chg_lag3,6.165237145558389e-05,momentum,42,4,
__POOL__,5,walk_forward,ZIRP_early,True,LossFunctionChange,chg_lag4,0.0,momentum,42,4,
__POOL__,5,walk_forward,ZIRP_early,True,LossFunctionChange,chg_lag5,0.0,momentum,42,4,
__POOL__,5,walk_forward,ZIRP_early,True,LossFunctionChange,carry_roll,0.0073672321743826485,carry_roll,42,4,
__POOL__,5,walk_forward,ZIRP_early,True,LossFunctionChange,mom_63d,0.0,momentum,42,4,
__POOL__,5,walk_forward,ZIRP_early,True,LossFunctionChange,mom_1m,0.0,momentum,42,4,
__POOL__,5,walk_forward,ZIRP_early,True,LossFunctionChange,mom_3m,2.6139552607051808e-05,momentum,42,4,
__POOL__,5,walk_forward,ZIRP_early,True,LossFunctionChange,mom_6m,0.0002648827100592832,momentum,42,4,
__POOL__,5,walk_forward,ZIRP_early,True,LossFunctionChange,mom_12m,0.00026381276323181324,momentum,42,4,
__POOL__,5,walk_forward,ZIRP_early,True,LossFunctionChange,dev_ma_3m,0.0028471832531831165,curve,42,4,
__POOL__,5,walk_forward,ZIRP_early,True,LossFunctionChange,dev_ma_12m,0.008703417014746195,curve,42,4,
__POOL__,5,walk_forward,ZIRP_early,True,LossFunctionChange,vol_20d,0.01244929445016793,vol,42,4,
