security,horizon,scheme,fold,use_categoricals,feature,shap_mean_abs,bucket
__POOL__,1,walk_forward,Hiking,True,vix_zscore,0.0,vol
__POOL__,1,walk_forward,Hiking,True,v2x_level,0.0,vol
__POOL__,1,walk_forward,Hiking,True,vxn_level,0.0,vol
__POOL__,1,walk_forward,Hiking,True,ovx_level,0.0,vol
__POOL__,1,walk_forward,Hiking,True,gvz_level,0.0,vol
__POOL__,1,walk_forward,Hiking,True,spx_mom_1m,0.0,macro
__POOL__,1,walk_forward,Hiking,True,spx_mom_3m,5.4936822549312006e-05,macro
__POOL__,1,walk_forward,Hiking,True,sx5e_mom_1m,0.0,macro
__POOL__,1,walk_forward,Hiking,True,sx5e_mom_3m,0.0,macro
__POOL__,1,walk_forward,Hiking,True,mxwo_mom_1m,0.0,macro
__POOL__,1,walk_forward,Hiking,True,ndx_mom_1m,0.0,macro
__POOL__,1,walk_forward,Hiking,True,oil_mom_1m,0.0,macro
__POOL__,1,walk_forward,Hiking,True,oil_mom_3m,0.0,macro
__POOL__,1,walk_forward,Hiking,True,copper_mom_1m,0.0,macro
__POOL__,1,walk_forward,Hiking,True,opec_prod,0.0,macro
__POOL__,1,walk_forward,Hiking,True,natgas_mom_1m,0.0,macro
__POOL__,1,walk_forward,Hiking,True,be5y_level,0.0,macro
__POOL__,1,walk_forward,Hiking,True,be10y_level,0.0,macro
__POOL__,1,walk_forward,Hiking,True,be_slope,0.0,macro
__POOL__,1,walk_forward,Hiking,True,be5y_chg_1m,0.0,macro
__POOL__,1,walk_forward,Hiking,True,ig_spread,0.0,credit
__POOL__,1,walk_forward,Hiking,True,hy_spread,0.0,credit
__POOL__,1,walk_forward,Hiking,True,ig_chg_1m,0.0,credit
__POOL__,1,walk_forward,Hiking,True,hy_chg_1m,0.0,credit
__POOL__,1,walk_forward,Hiking,True,cpi_yoy,0.0,macro
__POOL__,1,walk_forward,Hiking,True,pce_core_chg,0.0,macro
__POOL__,1,walk_forward,Hiking,True,nfp_change,0.0,macro
__POOL__,1,walk_forward,Hiking,True,pmi_us,0.00016695400197678012,macro
__POOL__,1,walk_forward,Hiking,True,pmi_eur,0.0,macro
__POOL__,1,walk_forward,Hiking,True,unemp_eur,0.0,macro
__POOL__,1,walk_forward,Hiking,True,cpi_nsa_level,0.0,macro
__POOL__,1,walk_forward,Hiking,True,pce_core_level,0.0,macro
__POOL__,1,walk_forward,Hiking,True,eur_3m,0.00042778149697580986,macro
__POOL__,1,walk_forward,Hiking,True,eur_1w,0.00011389220875725167,macro
__POOL__,1,walk_forward,Hiking,True,nor_ibor_1m,0.0,macro
__POOL__,1,walk_forward,Hiking,True,nor_ibor_6m,5.424449799303979e-05,macro
__POOL__,1,walk_forward,Hiking,True,xmpca_01,0.0,cross_market
__POOL__,1,walk_forward,Hiking,True,xmpca_02,0.0,cross_market
__POOL__,1,walk_forward,Hiking,True,xmpca_03,2.746840126322198e-05,cross_market
__POOL__,1,walk_forward,Hiking,True,xmpca_04,0.0,cross_market
__POOL__,1,walk_forward,Hiking,True,xmpca_05,0.0,cross_market
__POOL__,1,walk_forward,Hiking,True,xmpca_06,0.0,cross_market
__POOL__,1,walk_forward,Hiking,True,xmpca_07,0.0,cross_market
__POOL__,1,walk_forward,Hiking,True,xmpca_08,0.0,cross_market
__POOL__,1,walk_forward,Hiking,True,xmpca_09,0.0,cross_market
__POOL__,1,walk_forward,Hiking,True,xmpca_10,0.0,cross_market
__POOL__,1,walk_forward,Hiking,True,xmpca_11,0.0,cross_market
__POOL__,1,walk_forward,Hiking,True,xmpca_12,0.0,cross_market
__POOL__,1,walk_forward,Hiking,True,security,0.0,categorical
__POOL__,1,walk_forward,Hiking,True,country,0.0,categorical
__POOL__,1,walk_forward,Hiking,True,maturity,0.0,categorical
